MutantNo,[FAIL | TIME | EXC | LIVE]
204,FAIL
205,FAIL
206,EXC
207,FAIL
208,LIVE
209,EXC
210,FAIL
211,LIVE
212,EXC
213,EXC
214,EXC
215,FAIL
216,FAIL
217,FAIL
218,FAIL
219,FAIL
220,LIVE
221,LIVE
222,FAIL
223,LIVE
224,FAIL
225,LIVE
226,EXC
227,LIVE
228,LIVE
229,EXC
230,EXC
231,FAIL
232,LIVE
233,EXC
234,EXC
235,LIVE
236,LIVE
237,EXC
238,FAIL
239,FAIL
240,FAIL
241,FAIL
242,FAIL
243,LIVE
244,LIVE
245,FAIL
246,LIVE
247,FAIL
248,FAIL
249,LIVE
250,LIVE
251,FAIL
252,FAIL
253,FAIL
254,LIVE
255,LIVE
256,LIVE
257,FAIL
258,LIVE
259,FAIL
260,LIVE
261,FAIL
262,FAIL
263,LIVE
264,FAIL
265,FAIL
266,FAIL
267,FAIL
268,FAIL
269,FAIL
270,FAIL
271,FAIL
272,FAIL
273,FAIL
274,FAIL
275,FAIL
276,FAIL
277,FAIL
278,FAIL
279,FAIL
280,FAIL
281,FAIL
282,FAIL
283,FAIL
284,FAIL
285,FAIL
286,FAIL
287,FAIL
288,FAIL
289,FAIL
290,LIVE
291,FAIL
292,FAIL
293,FAIL
294,LIVE
295,LIVE
296,LIVE
297,FAIL
298,FAIL
299,FAIL
300,FAIL
301,FAIL
302,FAIL
303,FAIL
304,FAIL
305,FAIL
306,LIVE
307,FAIL
308,LIVE
309,FAIL
310,LIVE
311,FAIL
312,FAIL
313,FAIL
314,FAIL
315,FAIL
316,LIVE
317,FAIL
318,FAIL
319,FAIL
320,FAIL
321,FAIL
322,FAIL
323,FAIL
324,FAIL
325,FAIL
326,FAIL
327,LIVE
328,FAIL
329,FAIL
330,FAIL
331,FAIL
332,FAIL
333,FAIL
334,FAIL
335,FAIL
336,FAIL
337,LIVE
338,FAIL
339,FAIL
340,FAIL
341,FAIL
342,FAIL
343,FAIL
344,FAIL
345,FAIL
346,FAIL
347,LIVE
348,FAIL
349,LIVE
350,LIVE
351,FAIL
352,FAIL
353,FAIL
354,FAIL
355,FAIL
356,FAIL
357,FAIL
358,FAIL
359,FAIL
360,LIVE
361,FAIL
362,FAIL
363,FAIL
364,FAIL
365,FAIL
366,FAIL
367,FAIL
368,FAIL
369,FAIL
370,LIVE
371,EXC
372,EXC
373,EXC
374,FAIL
375,EXC
376,EXC
377,EXC
378,EXC
379,EXC
380,FAIL
381,EXC
382,EXC
383,EXC
384,EXC
385,EXC
386,LIVE
387,LIVE
388,LIVE
389,LIVE
390,EXC
391,EXC
392,EXC
393,EXC
394,FAIL
395,EXC
396,EXC
397,FAIL
398,FAIL
399,EXC
400,FAIL
401,FAIL
402,FAIL
403,LIVE
404,EXC
405,EXC
406,FAIL
407,EXC
408,FAIL
409,FAIL
410,EXC
411,FAIL
412,EXC
413,EXC
414,FAIL
415,EXC
416,FAIL
417,FAIL
418,FAIL
419,FAIL
420,EXC
421,FAIL
422,EXC
423,EXC
424,EXC
425,EXC
426,FAIL
427,FAIL
428,FAIL
429,FAIL
430,FAIL
431,FAIL
432,FAIL
433,LIVE
434,FAIL
435,FAIL
436,FAIL
437,FAIL
438,FAIL
439,FAIL
440,FAIL
441,FAIL
442,FAIL
443,FAIL
444,FAIL
445,FAIL
446,FAIL
447,FAIL
448,FAIL
449,FAIL
450,FAIL
451,FAIL
452,FAIL
453,FAIL
454,FAIL
455,FAIL
456,FAIL
457,FAIL
458,FAIL
459,LIVE
460,FAIL
461,FAIL
462,FAIL
463,FAIL
464,FAIL
465,FAIL
466,FAIL
467,FAIL
468,FAIL
469,FAIL
470,FAIL
471,FAIL
472,FAIL
473,FAIL
474,FAIL
475,FAIL
476,FAIL
477,FAIL
478,FAIL
479,FAIL
480,FAIL
481,FAIL
482,FAIL
483,FAIL
484,FAIL
