MutantNo,[FAIL | TIME | EXC | LIVE]
297,EXC
298,FAIL
299,FAIL
300,EXC
301,EXC
302,FAIL
303,EXC
304,EXC
305,FAIL
306,FAIL
307,LIVE
308,FAIL
309,FAIL
310,FAIL
311,FAIL
312,FAIL
313,EXC
314,FAIL
315,EXC
316,EXC
317,FAIL
318,EXC
319,EXC
320,FAIL
321,FAIL
322,LIVE
323,FAIL
324,FAIL
325,EXC
326,FAIL
327,FAIL
328,EXC
329,LIVE
330,FAIL
331,FAIL
332,EXC
333,EXC
334,EXC
335,EXC
336,EXC
337,EXC
338,EXC
339,EXC
340,FAIL
341,EXC
342,EXC
343,EXC
344,EXC
345,EXC
346,LIVE
347,EXC
348,FAIL
349,EXC
350,EXC
351,EXC
352,FAIL
353,EXC
354,EXC
355,FAIL
356,EXC
357,FAIL
358,FAIL
359,FAIL
360,LIVE
361,FAIL
362,FAIL
363,EXC
364,FAIL
365,FAIL
366,EXC
367,FAIL
368,EXC
369,EXC
370,FAIL
371,EXC
372,FAIL
373,FAIL
374,FAIL
375,LIVE
376,FAIL
377,FAIL
378,EXC
379,FAIL
380,FAIL
381,EXC
382,LIVE
383,FAIL
384,FAIL
385,FAIL
386,EXC
387,EXC
388,EXC
389,FAIL
390,EXC
391,EXC
392,FAIL
393,FAIL
394,FAIL
395,EXC
396,FAIL
397,FAIL
398,EXC
399,LIVE
400,FAIL
401,FAIL
402,FAIL
403,FAIL
404,FAIL
405,FAIL
406,EXC
407,EXC
408,FAIL
409,EXC
410,FAIL
411,FAIL
412,FAIL
413,LIVE
414,FAIL
415,FAIL
416,EXC
417,FAIL
418,FAIL
419,EXC
420,FAIL
421,EXC
422,EXC
423,FAIL
424,EXC
425,FAIL
426,FAIL
427,FAIL
428,LIVE
429,FAIL
430,FAIL
431,EXC
432,FAIL
433,FAIL
434,EXC
435,LIVE
436,FAIL
437,FAIL
438,FAIL
439,EXC
440,EXC
441,EXC
442,FAIL
443,EXC
444,EXC
445,FAIL
446,FAIL
447,FAIL
448,EXC
449,FAIL
450,FAIL
451,EXC
452,LIVE
453,FAIL
454,FAIL
455,FAIL
456,FAIL
457,FAIL
458,FAIL
459,EXC
460,EXC
461,FAIL
462,EXC
463,FAIL
464,FAIL
465,FAIL
466,LIVE
467,FAIL
468,FAIL
469,EXC
470,FAIL
471,FAIL
472,EXC
473,FAIL
474,EXC
475,EXC
476,FAIL
477,EXC
478,FAIL
479,FAIL
480,FAIL
481,LIVE
482,FAIL
483,FAIL
484,EXC
485,FAIL
486,FAIL
487,EXC
488,LIVE
489,FAIL
490,FAIL
491,FAIL
492,EXC
493,EXC
494,EXC
495,FAIL
496,EXC
497,EXC
498,FAIL
499,FAIL
500,FAIL
501,EXC
502,FAIL
503,FAIL
504,EXC
505,LIVE
506,FAIL
507,FAIL
508,FAIL
509,FAIL
510,FAIL
511,FAIL
512,EXC
513,EXC
514,FAIL
515,EXC
516,FAIL
517,FAIL
518,FAIL
519,LIVE
520,FAIL
521,FAIL
522,EXC
523,FAIL
524,FAIL
525,EXC
526,FAIL
527,EXC
528,EXC
529,FAIL
530,EXC
531,FAIL
532,FAIL
533,FAIL
534,LIVE
535,FAIL
536,FAIL
537,EXC
538,FAIL
539,FAIL
540,EXC
541,LIVE
542,FAIL
543,FAIL
544,FAIL
545,EXC
546,EXC
547,EXC
548,FAIL
549,EXC
550,EXC
551,FAIL
552,FAIL
553,FAIL
554,EXC
555,FAIL
556,FAIL
557,EXC
558,LIVE
559,FAIL
560,FAIL
561,FAIL
562,FAIL
563,FAIL
564,FAIL
565,EXC
566,EXC
567,FAIL
568,EXC
569,FAIL
570,FAIL
571,FAIL
572,LIVE
573,FAIL
574,FAIL
575,EXC
576,FAIL
577,FAIL
578,EXC
579,FAIL
580,EXC
581,EXC
582,FAIL
583,EXC
584,FAIL
585,FAIL
586,FAIL
587,LIVE
588,FAIL
589,FAIL
590,EXC
591,FAIL
592,FAIL
593,EXC
594,LIVE
595,FAIL
596,FAIL
597,FAIL
598,EXC
599,EXC
600,EXC
601,FAIL
602,EXC
603,EXC
604,FAIL
605,FAIL
606,FAIL
607,EXC
608,FAIL
609,FAIL
610,EXC
611,LIVE
612,FAIL
613,FAIL
614,FAIL
615,FAIL
616,FAIL
617,FAIL
618,EXC
619,EXC
620,FAIL
621,EXC
622,FAIL
623,FAIL
624,FAIL
625,LIVE
626,FAIL
627,FAIL
628,EXC
629,FAIL
630,FAIL
631,EXC
632,FAIL
633,EXC
634,EXC
635,FAIL
636,EXC
637,FAIL
638,FAIL
639,FAIL
640,LIVE
641,FAIL
642,FAIL
643,EXC
644,FAIL
645,FAIL
646,EXC
647,LIVE
648,FAIL
649,FAIL
650,FAIL
651,EXC
652,EXC
653,EXC
654,FAIL
655,EXC
656,EXC
657,FAIL
658,FAIL
659,FAIL
660,EXC
661,FAIL
662,FAIL
663,EXC
664,LIVE
665,FAIL
666,FAIL
667,FAIL
668,FAIL
669,FAIL
670,FAIL
671,EXC
672,EXC
673,FAIL
674,EXC
675,FAIL
676,FAIL
677,FAIL
678,LIVE
679,FAIL
680,FAIL
681,EXC
682,FAIL
683,FAIL
684,EXC
685,FAIL
686,EXC
687,EXC
688,FAIL
689,EXC
690,FAIL
691,FAIL
692,FAIL
693,LIVE
694,FAIL
695,FAIL
696,EXC
697,FAIL
698,FAIL
699,EXC
700,LIVE
701,FAIL
702,FAIL
703,FAIL
704,EXC
705,EXC
706,EXC
707,FAIL
708,EXC
709,EXC
710,FAIL
711,FAIL
712,FAIL
713,EXC
714,FAIL
715,FAIL
716,EXC
717,LIVE
718,FAIL
719,FAIL
720,FAIL
721,FAIL
722,FAIL
723,FAIL
724,EXC
725,EXC
726,FAIL
727,EXC
728,FAIL
729,FAIL
730,FAIL
731,LIVE
732,FAIL
733,FAIL
734,EXC
735,FAIL
736,FAIL
737,EXC
738,FAIL
739,EXC
740,EXC
741,FAIL
742,EXC
743,FAIL
744,FAIL
745,FAIL
746,LIVE
747,FAIL
748,FAIL
749,EXC
750,FAIL
751,FAIL
752,EXC
753,LIVE
754,FAIL
755,FAIL
756,FAIL
757,EXC
758,EXC
759,EXC
760,FAIL
761,EXC
762,EXC
763,FAIL
764,FAIL
765,FAIL
766,EXC
767,FAIL
768,FAIL
769,EXC
770,LIVE
771,FAIL
772,FAIL
773,FAIL
774,FAIL
775,FAIL
776,EXC
777,EXC
778,FAIL
779,EXC
780,EXC
781,EXC
782,EXC
783,EXC
784,EXC
785,EXC
786,FAIL
787,EXC
788,EXC
789,EXC
790,FAIL
791,EXC
792,EXC
793,EXC
794,EXC
795,LIVE
796,FAIL
797,FAIL
798,FAIL
799,FAIL
800,FAIL
801,EXC
802,FAIL
803,EXC
804,EXC
805,EXC
806,FAIL
807,EXC
808,EXC
809,EXC
810,LIVE
811,LIVE
812,FAIL
813,FAIL
814,FAIL
815,FAIL
816,FAIL
817,EXC
818,FAIL
819,EXC
820,EXC
821,EXC
822,FAIL
823,EXC
824,EXC
825,EXC
826,LIVE
827,LIVE
828,FAIL
829,FAIL
830,FAIL
831,FAIL
832,FAIL
833,EXC
834,FAIL
835,EXC
836,EXC
837,EXC
838,FAIL
839,EXC
840,EXC
841,EXC
842,LIVE
843,LIVE
844,FAIL
845,FAIL
846,FAIL
847,FAIL
848,FAIL
849,EXC
850,FAIL
851,EXC
852,EXC
853,EXC
854,FAIL
855,EXC
856,EXC
857,EXC
858,LIVE
859,LIVE
860,FAIL
861,FAIL
862,FAIL
863,FAIL
864,FAIL
865,EXC
866,FAIL
867,EXC
868,EXC
869,EXC
870,FAIL
871,EXC
872,EXC
873,EXC
874,LIVE
875,LIVE
876,FAIL
877,FAIL
878,FAIL
879,FAIL
880,FAIL
881,EXC
882,FAIL
883,EXC
884,EXC
885,EXC
886,FAIL
887,EXC
888,EXC
889,EXC
890,LIVE
891,LIVE
892,FAIL
893,FAIL
894,FAIL
895,FAIL
896,FAIL
897,EXC
898,FAIL
899,EXC
900,EXC
901,EXC
902,FAIL
903,EXC
904,EXC
905,EXC
906,LIVE
907,LIVE
908,FAIL
909,FAIL
910,FAIL
911,FAIL
912,FAIL
913,EXC
914,FAIL
915,EXC
916,EXC
917,EXC
918,FAIL
919,EXC
920,EXC
921,EXC
922,LIVE
923,LIVE
924,FAIL
925,FAIL
926,FAIL
927,LIVE
928,FAIL
929,FAIL
930,LIVE
931,EXC
932,LIVE
933,EXC
934,FAIL
935,LIVE
936,EXC
937,LIVE
938,EXC
939,EXC
940,FAIL
941,EXC
942,LIVE
943,FAIL
944,FAIL
945,FAIL
946,LIVE
947,EXC
948,EXC
949,FAIL
950,FAIL
951,FAIL
952,EXC
953,LIVE
954,LIVE
955,FAIL
956,LIVE
957,LIVE
958,EXC
959,LIVE
960,FAIL
961,EXC
962,EXC
963,FAIL
964,EXC
965,EXC
966,EXC
967,EXC
968,FAIL
969,LIVE
970,EXC
971,FAIL
972,LIVE
973,EXC
974,FAIL
975,FAIL
976,LIVE
977,FAIL
978,EXC
979,FAIL
980,FAIL
981,EXC
982,FAIL
983,FAIL
984,FAIL
985,LIVE
986,FAIL
987,FAIL
988,LIVE
989,EXC
990,LIVE
991,EXC
992,FAIL
993,LIVE
994,EXC
995,LIVE
996,EXC
997,EXC
998,EXC
999,EXC
1000,FAIL
1001,FAIL
1002,FAIL
1003,FAIL
1004,EXC
1005,LIVE
1006,LIVE
1007,FAIL
1008,LIVE
1009,LIVE
1010,EXC
1011,LIVE
1012,FAIL
1013,EXC
1014,EXC
1015,FAIL
1016,EXC
1017,EXC
1018,EXC
1019,EXC
1020,FAIL
1021,EXC
1022,FAIL
1023,FAIL
1024,EXC
1025,FAIL
1026,FAIL
1027,FAIL
1028,FAIL
1029,LIVE
1030,FAIL
1031,FAIL
1032,LIVE
1033,EXC
1034,LIVE
1035,EXC
1036,FAIL
1037,LIVE
1038,EXC
1039,LIVE
1040,EXC
1041,EXC
1042,EXC
1043,EXC
1044,FAIL
1045,FAIL
1046,FAIL
1047,FAIL
1048,EXC
1049,LIVE
1050,LIVE
1051,FAIL
1052,LIVE
1053,LIVE
1054,EXC
1055,LIVE
1056,FAIL
1057,EXC
1058,EXC
1059,FAIL
1060,EXC
1061,EXC
1062,EXC
1063,EXC
1064,FAIL
1065,EXC
1066,FAIL
1067,FAIL
1068,EXC
1069,FAIL
1070,FAIL
1071,FAIL
1072,FAIL
1073,LIVE
1074,FAIL
1075,FAIL
1076,LIVE
1077,EXC
1078,LIVE
1079,EXC
1080,FAIL
1081,LIVE
1082,EXC
1083,LIVE
1084,EXC
1085,EXC
1086,EXC
1087,EXC
1088,FAIL
1089,FAIL
1090,FAIL
1091,FAIL
1092,EXC
1093,LIVE
1094,LIVE
1095,FAIL
1096,LIVE
1097,LIVE
1098,EXC
1099,LIVE
1100,FAIL
1101,EXC
1102,EXC
1103,FAIL
1104,EXC
1105,EXC
1106,EXC
1107,EXC
1108,FAIL
1109,EXC
1110,FAIL
1111,FAIL
1112,EXC
1113,FAIL
1114,FAIL
1115,FAIL
1116,FAIL
1117,LIVE
1118,FAIL
1119,FAIL
1120,LIVE
1121,EXC
1122,LIVE
1123,EXC
1124,FAIL
1125,LIVE
1126,EXC
1127,LIVE
1128,EXC
1129,EXC
1130,EXC
1131,EXC
1132,FAIL
1133,FAIL
1134,FAIL
1135,FAIL
1136,EXC
1137,LIVE
1138,LIVE
1139,FAIL
1140,LIVE
1141,LIVE
1142,EXC
1143,LIVE
1144,FAIL
1145,EXC
1146,EXC
1147,FAIL
1148,EXC
1149,EXC
1150,EXC
1151,EXC
1152,FAIL
1153,EXC
1154,FAIL
1155,FAIL
1156,EXC
1157,FAIL
1158,FAIL
1159,FAIL
1160,FAIL
1161,LIVE
1162,FAIL
1163,FAIL
1164,LIVE
1165,EXC
1166,LIVE
1167,EXC
1168,FAIL
1169,LIVE
1170,EXC
1171,LIVE
1172,EXC
1173,EXC
1174,EXC
1175,EXC
1176,FAIL
1177,FAIL
1178,FAIL
1179,FAIL
1180,EXC
1181,LIVE
1182,LIVE
1183,FAIL
1184,LIVE
1185,LIVE
1186,EXC
1187,LIVE
1188,FAIL
1189,EXC
1190,EXC
1191,FAIL
1192,EXC
1193,EXC
1194,EXC
1195,EXC
1196,FAIL
1197,EXC
1198,FAIL
1199,FAIL
1200,EXC
1201,FAIL
1202,FAIL
1203,FAIL
1204,FAIL
1205,LIVE
1206,FAIL
1207,FAIL
1208,LIVE
1209,FAIL
1210,LIVE
1211,EXC
1212,FAIL
1213,LIVE
1214,EXC
1215,FAIL
1216,LIVE
1217,EXC
1218,LIVE
1219,EXC
1220,EXC
1221,EXC
1222,EXC
1223,FAIL
1224,FAIL
1225,FAIL
1226,FAIL
1227,EXC
1228,FAIL
1229,LIVE
1230,EXC
1231,FAIL
1232,LIVE
1233,EXC
1234,LIVE
1235,EXC
1236,EXC
1237,FAIL
1238,FAIL
1239,FAIL
1240,FAIL
1241,FAIL
1242,FAIL
1243,FAIL
1244,FAIL
1245,EXC
1246,EXC
1247,FAIL
1248,FAIL
1249,LIVE
1250,FAIL
1251,LIVE
1252,FAIL
1253,FAIL
1254,LIVE
1255,FAIL
1256,FAIL
1257,FAIL
1258,EXC
1259,FAIL
1260,LIVE
1261,LIVE
1262,FAIL
1263,LIVE
1264,LIVE
1265,EXC
1266,LIVE
1267,FAIL
1268,EXC
1269,EXC
1270,FAIL
1271,EXC
1272,EXC
1273,EXC
1274,EXC
1275,FAIL
1276,EXC
1277,FAIL
1278,FAIL
1279,EXC
1280,FAIL
1281,FAIL
1282,FAIL
1283,EXC
1284,FAIL
1285,LIVE
1286,LIVE
1287,FAIL
1288,LIVE
1289,LIVE
1290,EXC
1291,EXC
1292,FAIL
1293,EXC
1294,EXC
1295,FAIL
1296,EXC
1297,EXC
1298,EXC
1299,EXC
1300,LIVE
1301,FAIL
1302,FAIL
1303,FAIL
1304,FAIL
1305,FAIL
1306,FAIL
1307,FAIL
1308,FAIL
1309,EXC
1310,FAIL
1311,FAIL
1312,EXC
1313,FAIL
1314,LIVE
1315,FAIL
1316,LIVE
1317,FAIL
1318,FAIL
1319,LIVE
1320,FAIL
1321,FAIL
1322,FAIL
1323,FAIL
1324,LIVE
1325,FAIL
1326,LIVE
1327,LIVE
1328,FAIL
1329,LIVE
1330,FAIL
1331,FAIL
1332,LIVE
1333,EXC
1334,FAIL
1335,LIVE
1336,EXC
1337,FAIL
1338,LIVE
1339,EXC
1340,LIVE
1341,EXC
1342,EXC
1343,EXC
1344,EXC
1345,FAIL
1346,FAIL
1347,FAIL
1348,FAIL
1349,EXC
1350,FAIL
1351,LIVE
1352,LIVE
1353,FAIL
1354,LIVE
1355,LIVE
1356,EXC
1357,LIVE
1358,FAIL
1359,EXC
1360,EXC
1361,FAIL
1362,EXC
1363,EXC
1364,EXC
1365,EXC
1366,FAIL
1367,EXC
1368,FAIL
1369,FAIL
1370,EXC
1371,FAIL
1372,FAIL
1373,FAIL
1374,FAIL
1375,LIVE
1376,FAIL
1377,FAIL
1378,LIVE
1379,EXC
1380,FAIL
1381,LIVE
1382,EXC
1383,FAIL
1384,LIVE
1385,EXC
1386,LIVE
1387,EXC
1388,EXC
1389,LIVE
1390,EXC
1391,FAIL
1392,FAIL
1393,FAIL
1394,FAIL
1395,EXC
1396,FAIL
1397,LIVE
1398,LIVE
1399,FAIL
1400,LIVE
1401,LIVE
1402,EXC
1403,EXC
1404,FAIL
1405,EXC
1406,EXC
1407,FAIL
1408,EXC
1409,EXC
1410,EXC
1411,EXC
1412,FAIL
1413,EXC
1414,FAIL
1415,FAIL
1416,EXC
1417,FAIL
1418,FAIL
1419,FAIL
1420,FAIL
1421,LIVE
1422,FAIL
1423,EXC
1424,FAIL
1425,FAIL
1426,LIVE
1427,FAIL
1428,FAIL
1429,LIVE
1430,EXC
1431,LIVE
1432,EXC
1433,FAIL
1434,FAIL
1435,EXC
1436,FAIL
1437,FAIL
1438,LIVE
1439,FAIL
1440,FAIL
1441,LIVE
1442,EXC
1443,LIVE
1444,EXC
1445,FAIL
1446,EXC
1447,FAIL
1448,EXC
1449,FAIL
1450,FAIL
1451,LIVE
1452,FAIL
1453,FAIL
1454,FAIL
1455,EXC
1456,LIVE
1457,EXC
1458,FAIL
1459,FAIL
1460,EXC
1461,FAIL
1462,FAIL
1463,LIVE
1464,FAIL
1465,FAIL
1466,FAIL
1467,EXC
1468,LIVE
1469,EXC
1470,FAIL
1471,FAIL
1472,EXC
1473,FAIL
1474,FAIL
1475,LIVE
1476,FAIL
1477,FAIL
1478,FAIL
1479,EXC
1480,LIVE
1481,EXC
1482,FAIL
1483,EXC
1484,FAIL
1485,EXC
1486,FAIL
1487,FAIL
1488,LIVE
1489,FAIL
1490,FAIL
1491,FAIL
1492,EXC
1493,LIVE
1494,EXC
1495,FAIL
1496,FAIL
1497,EXC
1498,FAIL
1499,FAIL
1500,LIVE
1501,FAIL
1502,FAIL
1503,FAIL
1504,EXC
1505,LIVE
1506,EXC
1507,FAIL
1508,FAIL
1509,EXC
1510,FAIL
1511,FAIL
1512,LIVE
1513,FAIL
1514,FAIL
1515,FAIL
1516,EXC
1517,LIVE
1518,EXC
1519,FAIL
1520,EXC
1521,FAIL
1522,EXC
1523,FAIL
1524,FAIL
1525,LIVE
1526,FAIL
1527,FAIL
1528,FAIL
1529,EXC
1530,LIVE
1531,EXC
1532,FAIL
1533,FAIL
1534,EXC
1535,FAIL
1536,FAIL
1537,LIVE
1538,FAIL
1539,FAIL
1540,FAIL
1541,EXC
1542,LIVE
1543,EXC
1544,FAIL
1545,FAIL
1546,EXC
1547,FAIL
1548,FAIL
1549,LIVE
1550,FAIL
1551,FAIL
1552,FAIL
1553,EXC
1554,LIVE
1555,EXC
1556,FAIL
1557,EXC
1558,FAIL
1559,EXC
1560,FAIL
1561,FAIL
1562,LIVE
1563,FAIL
1564,FAIL
1565,FAIL
1566,EXC
1567,LIVE
1568,EXC
1569,FAIL
1570,FAIL
1571,EXC
1572,FAIL
1573,FAIL
1574,LIVE
1575,FAIL
1576,FAIL
1577,FAIL
1578,EXC
1579,LIVE
1580,EXC
1581,FAIL
1582,FAIL
1583,EXC
1584,FAIL
1585,FAIL
1586,LIVE
1587,FAIL
1588,FAIL
1589,FAIL
1590,EXC
1591,LIVE
1592,EXC
1593,FAIL
1594,EXC
1595,FAIL
1596,EXC
1597,FAIL
1598,FAIL
1599,LIVE
1600,FAIL
1601,FAIL
1602,FAIL
1603,EXC
1604,LIVE
1605,EXC
1606,FAIL
1607,FAIL
1608,EXC
1609,FAIL
1610,FAIL
1611,LIVE
1612,FAIL
1613,FAIL
1614,FAIL
1615,EXC
1616,LIVE
1617,EXC
1618,FAIL
1619,FAIL
1620,EXC
1621,FAIL
1622,FAIL
1623,LIVE
1624,FAIL
1625,FAIL
1626,FAIL
1627,EXC
1628,LIVE
1629,EXC
1630,FAIL
1631,EXC
1632,FAIL
1633,EXC
1634,FAIL
1635,FAIL
1636,LIVE
1637,FAIL
1638,FAIL
1639,FAIL
1640,EXC
1641,LIVE
1642,EXC
1643,FAIL
1644,FAIL
1645,EXC
1646,FAIL
1647,FAIL
1648,LIVE
1649,FAIL
1650,FAIL
1651,FAIL
1652,EXC
1653,LIVE
1654,EXC
1655,FAIL
1656,FAIL
1657,EXC
1658,FAIL
1659,FAIL
1660,LIVE
1661,FAIL
1662,FAIL
1663,FAIL
1664,EXC
1665,LIVE
1666,EXC
1667,FAIL
1668,EXC
1669,FAIL
1670,EXC
1671,FAIL
1672,FAIL
1673,LIVE
1674,FAIL
1675,FAIL
1676,FAIL
1677,EXC
1678,LIVE
1679,EXC
1680,FAIL
1681,FAIL
1682,EXC
1683,FAIL
1684,FAIL
1685,LIVE
1686,EXC
1687,FAIL
1688,FAIL
1689,EXC
1690,LIVE
1691,EXC
1692,FAIL
1693,FAIL
1694,EXC
1695,FAIL
1696,FAIL
1697,LIVE
1698,FAIL
1699,FAIL
1700,FAIL
1701,EXC
1702,LIVE
1703,EXC
1704,FAIL
1705,EXC
1706,FAIL
1707,EXC
1708,FAIL
1709,FAIL
1710,LIVE
1711,FAIL
1712,FAIL
1713,FAIL
1714,EXC
1715,LIVE
1716,EXC
1717,FAIL
1718,FAIL
1719,EXC
1720,FAIL
1721,FAIL
1722,LIVE
1723,FAIL
1724,FAIL
1725,EXC
1726,FAIL
1727,EXC
1728,FAIL
1729,EXC
1730,FAIL
1731,EXC
1732,FAIL
1733,FAIL
1734,LIVE
1735,FAIL
1736,FAIL
1737,EXC
1738,FAIL
1739,EXC
1740,FAIL
1741,FAIL
1742,FAIL
1743,EXC
1744,FAIL
1745,FAIL
1746,LIVE
1747,FAIL
1748,FAIL
1749,EXC
1750,FAIL
1751,EXC
1752,FAIL
1753,FAIL
1754,FAIL
1755,EXC
1756,FAIL
1757,FAIL
1758,LIVE
1759,FAIL
1760,FAIL
1761,EXC
1762,FAIL
1763,EXC
1764,FAIL
1765,FAIL
1766,FAIL
1767,EXC
1768,FAIL
1769,FAIL
1770,LIVE
1771,FAIL
1772,FAIL
1773,EXC
1774,FAIL
1775,EXC
1776,FAIL
1777,EXC
1778,FAIL
1779,EXC
1780,FAIL
1781,FAIL
1782,LIVE
1783,FAIL
1784,FAIL
1785,EXC
1786,FAIL
1787,EXC
1788,FAIL
1789,FAIL
1790,FAIL
1791,EXC
1792,FAIL
1793,FAIL
1794,LIVE
1795,FAIL
1796,FAIL
1797,EXC
1798,FAIL
1799,EXC
1800,FAIL
1801,EXC
1802,FAIL
1803,EXC
1804,FAIL
1805,FAIL
1806,LIVE
1807,FAIL
1808,FAIL
1809,EXC
1810,FAIL
1811,EXC
1812,FAIL
1813,EXC
1814,FAIL
1815,EXC
1816,FAIL
1817,FAIL
1818,LIVE
1819,FAIL
1820,FAIL
1821,EXC
1822,FAIL
1823,EXC
1824,FAIL
1825,EXC
1826,FAIL
1827,EXC
1828,EXC
1829,EXC
1830,EXC
1831,EXC
1832,EXC
1833,EXC
1834,EXC
1835,FAIL
1836,EXC
1837,FAIL
1838,EXC
1839,EXC
1840,FAIL
1841,LIVE
1842,EXC
1843,EXC
1844,EXC
1845,EXC
1846,LIVE
1847,EXC
1848,EXC
1849,EXC
1850,EXC
1851,FAIL
1852,EXC
1853,FAIL
1854,EXC
1855,EXC
1856,FAIL
1857,EXC
1858,EXC
1859,EXC
1860,LIVE
1861,EXC
1862,EXC
1863,EXC
1864,EXC
1865,FAIL
1866,EXC
1867,FAIL
1868,EXC
1869,EXC
1870,FAIL
1871,EXC
1872,EXC
1873,EXC
1874,LIVE
1875,EXC
1876,EXC
1877,EXC
1878,EXC
1879,FAIL
1880,EXC
1881,FAIL
1882,EXC
1883,EXC
1884,FAIL
1885,EXC
1886,EXC
1887,EXC
1888,LIVE
1889,EXC
1890,EXC
1891,EXC
1892,EXC
1893,FAIL
1894,EXC
1895,FAIL
1896,EXC
1897,EXC
1898,FAIL
1899,EXC
1900,EXC
1901,EXC
1902,LIVE
1903,EXC
1904,EXC
1905,EXC
1906,EXC
1907,FAIL
1908,EXC
1909,FAIL
1910,EXC
1911,EXC
1912,FAIL
1913,EXC
1914,EXC
1915,EXC
1916,LIVE
1917,EXC
1918,EXC
1919,EXC
1920,EXC
1921,FAIL
1922,EXC
1923,FAIL
1924,EXC
1925,EXC
1926,FAIL
1927,EXC
1928,EXC
1929,EXC
1930,LIVE
1931,EXC
1932,EXC
1933,EXC
1934,EXC
1935,FAIL
1936,EXC
1937,FAIL
1938,EXC
1939,EXC
1940,FAIL
1941,EXC
1942,EXC
1943,EXC
1944,LIVE
1945,EXC
1946,EXC
1947,EXC
1948,EXC
1949,FAIL
1950,EXC
1951,FAIL
1952,EXC
1953,EXC
1954,FAIL
1955,EXC
1956,EXC
1957,EXC
1958,EXC
1959,FAIL
1960,EXC
1961,EXC
1962,EXC
1963,FAIL
1964,EXC
