MutantNo,[FAIL | TIME | EXC | LIVE]
507,FAIL
508,FAIL
509,FAIL
510,LIVE
511,FAIL
512,FAIL
513,FAIL
514,LIVE
515,FAIL
516,FAIL
517,LIVE
518,EXC
519,EXC
520,EXC
521,LIVE
522,FAIL
523,FAIL
524,EXC
525,EXC
526,EXC
527,EXC
528,EXC
529,FAIL
530,FAIL
531,FAIL
532,EXC
533,LIVE
534,EXC
535,FAIL
536,FAIL
537,EXC
538,LIVE
539,EXC
540,FAIL
541,FAIL
542,FAIL
543,FAIL
544,FAIL
545,FAIL
546,LIVE
547,EXC
548,EXC
549,EXC
550,LIVE
551,FAIL
552,FAIL
553,EXC
554,EXC
555,EXC
556,EXC
557,EXC
558,FAIL
559,LIVE
560,LIVE
561,FAIL
562,EXC
563,LIVE
564,EXC
565,FAIL
566,EXC
567,FAIL
568,LIVE
569,FAIL
570,LIVE
571,FAIL
572,LIVE
573,FAIL
574,FAIL
575,FAIL
576,LIVE
577,FAIL
578,EXC
579,EXC
580,EXC
581,EXC
582,EXC
583,FAIL
584,LIVE
585,LIVE
586,FAIL
587,EXC
588,LIVE
589,EXC
590,FAIL
591,EXC
592,FAIL
593,LIVE
594,LIVE
595,FAIL
596,FAIL
597,EXC
598,FAIL
599,FAIL
600,FAIL
601,FAIL
602,FAIL
603,FAIL
604,FAIL
605,FAIL
606,FAIL
607,FAIL
608,LIVE
609,EXC
610,FAIL
611,LIVE
612,EXC
613,FAIL
614,EXC
615,EXC
616,FAIL
617,LIVE
618,EXC
619,EXC
620,LIVE
621,FAIL
622,FAIL
623,LIVE
624,FAIL
625,FAIL
626,FAIL
627,FAIL
628,FAIL
629,FAIL
630,FAIL
631,LIVE
632,LIVE
633,FAIL
634,FAIL
635,LIVE
636,FAIL
637,FAIL
638,FAIL
639,FAIL
640,FAIL
641,LIVE
642,EXC
643,EXC
644,FAIL
645,LIVE
646,EXC
647,LIVE
648,LIVE
649,FAIL
650,LIVE
651,EXC
652,EXC
653,EXC
654,EXC
655,LIVE
656,EXC
657,FAIL
658,LIVE
659,EXC
660,EXC
661,EXC
662,EXC
663,FAIL
664,LIVE
665,EXC
666,FAIL
667,LIVE
668,EXC
669,LIVE
670,EXC
671,FAIL
672,EXC
673,EXC
674,FAIL
675,LIVE
676,EXC
677,FAIL
678,LIVE
679,EXC
680,LIVE
681,EXC
682,FAIL
683,EXC
684,FAIL
685,EXC
686,EXC
687,EXC
688,LIVE
689,EXC
690,FAIL
691,LIVE
692,EXC
693,FAIL
694,LIVE
695,EXC
696,LIVE
697,EXC
698,EXC
699,FAIL
700,LIVE
701,EXC
702,FAIL
703,LIVE
704,EXC
705,FAIL
706,EXC
707,EXC
708,EXC
709,EXC
710,EXC
711,EXC
712,LIVE
713,EXC
714,FAIL
715,EXC
716,EXC
717,EXC
718,EXC
719,EXC
720,EXC
721,EXC
722,FAIL
723,FAIL
724,FAIL
725,LIVE
726,LIVE
727,FAIL
728,LIVE
729,LIVE
730,FAIL
731,EXC
732,FAIL
733,EXC
734,FAIL
735,FAIL
736,EXC
737,LIVE
738,FAIL
739,FAIL
740,FAIL
741,FAIL
742,FAIL
743,FAIL
744,EXC
745,EXC
746,EXC
747,FAIL
748,LIVE
749,FAIL
750,EXC
751,FAIL
752,EXC
753,FAIL
754,FAIL
755,EXC
756,FAIL
757,LIVE
758,FAIL
759,FAIL
760,FAIL
761,LIVE
762,LIVE
763,LIVE
764,FAIL
765,LIVE
766,LIVE
767,LIVE
768,LIVE
769,FAIL
770,FAIL
771,FAIL
772,EXC
773,FAIL
774,FAIL
775,EXC
776,EXC
777,LIVE
778,EXC
779,EXC
780,FAIL
781,EXC
782,EXC
783,EXC
784,EXC
785,FAIL
786,FAIL
787,LIVE
788,LIVE
789,EXC
790,EXC
791,EXC
792,EXC
793,FAIL
794,LIVE
795,EXC
796,EXC
797,FAIL
798,EXC
799,EXC
800,EXC
801,LIVE
802,EXC
803,EXC
804,EXC
805,TIME
806,EXC
807,EXC
808,EXC
809,EXC
810,EXC
811,LIVE
812,FAIL
813,EXC
814,FAIL
815,LIVE
816,EXC
817,LIVE
818,LIVE
819,LIVE
820,LIVE
821,LIVE
822,EXC
823,EXC
824,TIME
825,FAIL
826,EXC
827,TIME
828,FAIL
829,LIVE
830,EXC
831,EXC
832,LIVE
833,EXC
834,EXC
835,TIME
836,LIVE
837,FAIL
838,TIME
839,TIME
840,FAIL
841,EXC
842,LIVE
843,FAIL
844,FAIL
845,LIVE
846,FAIL
847,FAIL
848,FAIL
849,LIVE
850,FAIL
851,FAIL
852,FAIL
856,FAIL
857,EXC
858,LIVE
859,LIVE
860,LIVE
861,FAIL
862,LIVE
863,EXC
864,LIVE
865,LIVE
866,EXC
867,FAIL
868,FAIL
869,FAIL
870,FAIL
871,EXC
872,LIVE
873,LIVE
874,LIVE
875,TIME
876,FAIL
877,TIME
878,LIVE
879,FAIL
880,LIVE
881,TIME
882,FAIL
883,LIVE
884,FAIL
885,FAIL
886,FAIL
887,FAIL
888,FAIL
889,FAIL
890,FAIL
891,FAIL
892,FAIL
893,FAIL
894,FAIL
895,TIME
896,FAIL
897,TIME
898,FAIL
899,TIME
900,FAIL
901,FAIL
902,FAIL
903,FAIL
904,FAIL
905,FAIL
906,FAIL
907,FAIL
908,FAIL
909,FAIL
910,FAIL
911,TIME
912,TIME
913,TIME
914,TIME
915,TIME
916,FAIL
917,TIME
918,LIVE
919,FAIL
920,FAIL
921,FAIL
922,EXC
923,LIVE
924,LIVE
925,LIVE
926,FAIL
927,LIVE
928,FAIL
929,EXC
930,FAIL
931,EXC
932,FAIL
933,LIVE
934,LIVE
935,EXC
936,FAIL
937,FAIL
938,FAIL
939,FAIL
940,FAIL
941,FAIL
942,FAIL
943,FAIL
944,FAIL
945,FAIL
946,FAIL
947,FAIL
948,FAIL
949,TIME
950,LIVE
951,LIVE
952,FAIL
953,FAIL
954,TIME
955,LIVE
956,FAIL
957,LIVE
958,FAIL
959,LIVE
960,FAIL
961,FAIL
962,FAIL
963,FAIL
964,LIVE
965,FAIL
966,FAIL
967,FAIL
968,EXC
969,LIVE
970,LIVE
971,LIVE
972,FAIL
973,LIVE
974,FAIL
975,FAIL
976,FAIL
977,EXC
978,FAIL
979,EXC
980,FAIL
981,LIVE
982,EXC
983,EXC
984,EXC
985,FAIL
986,FAIL
987,FAIL
988,FAIL
989,FAIL
990,FAIL
991,FAIL
992,FAIL
993,FAIL
994,FAIL
995,FAIL
996,FAIL
997,FAIL
998,EXC
999,EXC
1000,FAIL
1001,EXC
1002,EXC
1003,TIME
1004,LIVE
1005,LIVE
1006,FAIL
1007,FAIL
1008,TIME
1009,LIVE
1010,LIVE
1011,LIVE
1012,LIVE
1013,LIVE
1014,EXC
1015,EXC
1016,EXC
1017,EXC
1018,FAIL
1019,FAIL
1020,FAIL
1021,FAIL
1022,FAIL
1023,FAIL
1024,FAIL
1025,FAIL
1026,FAIL
1027,FAIL
1028,FAIL
1029,FAIL
1030,FAIL
1031,FAIL
1032,EXC
1033,EXC
1034,FAIL
1035,EXC
1036,EXC
1037,TIME
1038,LIVE
1039,LIVE
1040,FAIL
1041,FAIL
1042,TIME
1043,TIME
1044,EXC
1045,FAIL
1046,FAIL
1047,FAIL
1048,LIVE
1049,FAIL
1050,FAIL
1051,FAIL
1052,FAIL
1053,FAIL
1054,FAIL
1055,FAIL
1056,FAIL
1057,FAIL
1058,FAIL
1059,FAIL
1060,FAIL
1061,EXC
1062,EXC
1063,FAIL
1064,EXC
1065,EXC
1066,TIME
1067,TIME
1068,LIVE
1069,FAIL
1070,FAIL
1071,TIME
1072,TIME
1073,FAIL
1074,EXC
1075,FAIL
1076,LIVE
1077,FAIL
1078,FAIL
1079,EXC
1080,FAIL
1081,FAIL
1082,FAIL
1083,EXC
1084,EXC
1085,EXC
1086,LIVE
1087,FAIL
1088,EXC
1089,FAIL
1090,EXC
1091,LIVE
1092,EXC
1093,LIVE
1094,LIVE
1095,EXC
1096,LIVE
1097,LIVE
1098,EXC
1099,FAIL
1100,FAIL
1101,FAIL
1102,FAIL
1103,LIVE
1104,LIVE
1105,FAIL
1106,LIVE
1107,FAIL
1108,LIVE
1109,FAIL
1110,LIVE
1111,FAIL
1112,FAIL
1113,FAIL
1114,FAIL
1115,FAIL
1116,FAIL
1117,FAIL
1118,FAIL
1119,EXC
1120,FAIL
1121,FAIL
1122,FAIL
1123,FAIL
1124,LIVE
1125,FAIL
1126,EXC
1127,FAIL
1128,LIVE
1129,EXC
1130,FAIL
1131,FAIL
1132,EXC
1133,EXC
1134,EXC
1135,EXC
1136,FAIL
1137,FAIL
1138,FAIL
1139,FAIL
1140,EXC
1141,EXC
1142,FAIL
1143,FAIL
1144,EXC
1145,FAIL
1146,EXC
1147,LIVE
1148,EXC
1149,FAIL
1150,EXC
1151,EXC
1152,FAIL
1153,EXC
1154,EXC
1155,EXC
1156,FAIL
1157,EXC
1158,LIVE
1159,EXC
1160,LIVE
1161,LIVE
1162,LIVE
1163,LIVE
1164,LIVE
1165,LIVE
1166,LIVE
1167,LIVE
1168,EXC
1169,FAIL
1170,LIVE
1171,FAIL
1172,FAIL
1173,FAIL
1174,FAIL
1175,FAIL
1176,EXC
1177,FAIL
1178,EXC
1179,LIVE
1180,EXC
1181,EXC
1182,EXC
1183,FAIL
1184,EXC
1185,EXC
1186,FAIL
1187,EXC
1188,EXC
1189,EXC
1190,FAIL
1191,EXC
1192,LIVE
1193,EXC
1194,EXC
1195,LIVE
1196,LIVE
1197,EXC
1198,LIVE
1199,LIVE
1200,EXC
1201,FAIL
1202,LIVE
1203,FAIL
1204,FAIL
1205,FAIL
1206,FAIL
1207,FAIL
1208,EXC
1209,FAIL
1210,EXC
1211,FAIL
1212,LIVE
1213,LIVE
1214,EXC
1215,LIVE
1216,FAIL
1217,FAIL
1218,LIVE
1219,FAIL
1220,EXC
1221,FAIL
1222,EXC
1223,FAIL
1224,LIVE
1225,LIVE
1226,EXC
1227,LIVE
1228,FAIL
1229,FAIL
1230,FAIL
1231,LIVE
1232,FAIL
1233,EXC
1234,EXC
1235,EXC
1236,EXC
1237,EXC
1238,EXC
1239,EXC
1240,EXC
1241,LIVE
1242,EXC
1243,EXC
1244,EXC
1245,EXC
1246,EXC
1247,EXC
1248,LIVE
1249,LIVE
1250,EXC
1251,EXC
1252,EXC
1253,EXC
1254,EXC
1255,FAIL
1256,FAIL
1257,FAIL
1258,EXC
1259,LIVE
1260,LIVE
1261,FAIL
1262,FAIL
1263,FAIL
1264,EXC
1265,EXC
1266,EXC
1267,FAIL
1268,FAIL
1269,FAIL
1270,FAIL
1271,EXC
1272,FAIL
1273,FAIL
1274,EXC
1275,FAIL
1276,EXC
1277,LIVE
1278,LIVE
1279,FAIL
1280,FAIL
1281,FAIL
1282,FAIL
1283,EXC
1284,FAIL
1285,EXC
1286,EXC
1287,FAIL
1288,LIVE
1289,LIVE
1290,LIVE
1291,FAIL
1292,FAIL
1293,FAIL
1294,LIVE
1295,FAIL
1296,LIVE
1297,EXC
1298,LIVE
1299,EXC
1300,FAIL
1301,EXC
1302,EXC
1303,FAIL
1304,EXC
1305,LIVE
1306,EXC
1307,FAIL
1308,LIVE
1309,FAIL
1310,FAIL
1311,FAIL
1312,FAIL
1313,EXC
1314,FAIL
1315,FAIL
1316,FAIL
1317,FAIL
1318,EXC
1319,FAIL
1320,EXC
1321,FAIL
1322,EXC
1323,EXC
1324,EXC
1325,EXC
1326,FAIL
1327,FAIL
1328,FAIL
1329,FAIL
1330,FAIL
1331,FAIL
1332,LIVE
1333,FAIL
1334,EXC
1335,FAIL
1336,FAIL
1337,EXC
1338,LIVE
1339,FAIL
1340,FAIL
1341,LIVE
1342,LIVE
1343,LIVE
1344,LIVE
1345,LIVE
1346,EXC
1347,LIVE
1348,LIVE
1349,EXC
1350,LIVE
1351,EXC
1352,EXC
1353,LIVE
1354,LIVE
1355,LIVE
1356,LIVE
1357,LIVE
1358,LIVE
1359,EXC
1360,LIVE
1361,LIVE
1362,LIVE
1363,LIVE
1364,LIVE
1365,LIVE
1366,LIVE
1367,LIVE
1368,EXC
1369,LIVE
1370,EXC
1371,EXC
1372,FAIL
1373,LIVE
1374,EXC
1375,FAIL
1376,TIME
1377,FAIL
1378,EXC
1379,TIME
1380,TIME
1381,FAIL
1382,FAIL
1383,FAIL
1384,FAIL
1385,FAIL
1386,EXC
1387,FAIL
1388,EXC
1389,LIVE
1390,EXC
1391,EXC
1392,LIVE
1393,LIVE
1394,FAIL
1395,EXC
1396,LIVE
1397,LIVE
1398,LIVE
1399,FAIL
1400,LIVE
1401,EXC
1402,LIVE
1403,EXC
1404,FAIL
1405,EXC
1406,LIVE
1407,EXC
1408,EXC
1409,FAIL
1410,FAIL
1411,LIVE
1412,LIVE
1413,FAIL
1414,LIVE
1415,EXC
1416,LIVE
1417,EXC
1418,FAIL
1419,EXC
1420,EXC
1421,EXC
1422,EXC
1423,FAIL
1424,FAIL
1425,LIVE
1426,LIVE
1427,FAIL
1428,LIVE
1429,EXC
1430,LIVE
1431,EXC
1432,FAIL
1433,EXC
1434,LIVE
1435,EXC
1436,EXC
1437,EXC
1438,LIVE
1439,LIVE
1440,EXC
1441,EXC
1442,EXC
1443,LIVE
1444,LIVE
1445,LIVE
1446,LIVE
1447,FAIL
1448,EXC
1449,LIVE
1450,EXC
1451,FAIL
1452,EXC
1453,LIVE
1454,EXC
1455,LIVE
1456,FAIL
1457,FAIL
1458,LIVE
1459,LIVE
1460,FAIL
1461,LIVE
1462,EXC
1463,LIVE
1464,EXC
1465,FAIL
1466,FAIL
1467,LIVE
1468,FAIL
1469,EXC
1470,FAIL
1471,FAIL
1472,FAIL
1473,FAIL
1474,LIVE
1475,FAIL
1476,FAIL
1477,LIVE
1478,LIVE
1479,FAIL
1480,FAIL
1481,LIVE
1482,FAIL
1483,FAIL
1484,FAIL
1485,LIVE
1486,LIVE
1487,LIVE
1488,LIVE
1489,FAIL
1490,FAIL
1491,FAIL
1492,EXC
1493,FAIL
1494,EXC
1495,LIVE
1496,FAIL
1497,EXC
1498,LIVE
1499,EXC
1500,LIVE
1501,LIVE
1502,LIVE
1503,EXC
1504,LIVE
1505,EXC
1506,LIVE
1507,LIVE
1508,EXC
1509,LIVE
1510,EXC
1511,LIVE
1512,LIVE
1513,LIVE
1514,LIVE
1515,LIVE
1516,LIVE
1517,LIVE
1518,LIVE
1519,LIVE
1520,LIVE
1521,LIVE
1522,LIVE
1523,LIVE
1524,LIVE
1525,LIVE
1526,LIVE
1527,LIVE
1528,LIVE
1529,EXC
1530,LIVE
1531,LIVE
1532,LIVE
1533,LIVE
1534,LIVE
1535,LIVE
1536,EXC
1537,LIVE
1538,LIVE
1539,EXC
1540,FAIL
1541,EXC
1542,FAIL
1543,LIVE
1544,EXC
1545,LIVE
1546,FAIL
1547,FAIL
1548,FAIL
1549,FAIL
1550,TIME
1551,TIME
1552,EXC
1553,TIME
1554,TIME
1555,EXC
1556,EXC
1557,EXC
1558,LIVE
1559,LIVE
1560,LIVE
1561,LIVE
1562,LIVE
1563,LIVE
1564,FAIL
1565,EXC
1566,LIVE
1567,EXC
1568,FAIL
1569,LIVE
1570,LIVE
1571,LIVE
1572,LIVE
1573,FAIL
1574,FAIL
1575,LIVE
1576,LIVE
1577,FAIL
1578,LIVE
1579,LIVE
1580,LIVE
1581,LIVE
1582,FAIL
1583,FAIL
1584,LIVE
1585,FAIL
1586,LIVE
1587,FAIL
1588,FAIL
1589,FAIL
1590,FAIL
1591,LIVE
1592,FAIL
1593,FAIL
1594,LIVE
1595,LIVE
1596,FAIL
1597,FAIL
1598,LIVE
1599,FAIL
1600,FAIL
1601,FAIL
1602,LIVE
1603,FAIL
1604,LIVE
1605,FAIL
1606,FAIL
1607,FAIL
1608,FAIL
1609,EXC
1610,LIVE
1611,EXC
1612,FAIL
1613,FAIL
1614,FAIL
1615,EXC
1616,EXC
1617,EXC
1618,EXC
1619,EXC
1620,EXC
1621,EXC
1622,EXC
1623,EXC
1624,EXC
1625,EXC
1626,FAIL
1627,EXC
1628,EXC
1629,FAIL
1630,FAIL
1631,EXC
1632,LIVE
1633,EXC
1634,FAIL
1635,FAIL
1636,EXC
1637,FAIL
1638,FAIL
1639,EXC
1640,FAIL
1641,FAIL
1642,LIVE
1643,EXC
1644,FAIL
1645,FAIL
1646,FAIL
1647,FAIL
1648,FAIL
1649,EXC
1650,EXC
1651,EXC
1652,LIVE
1653,EXC
1654,FAIL
1655,LIVE
1656,EXC
1657,FAIL
1658,EXC
1659,EXC
1660,FAIL
1661,LIVE
1662,EXC
1663,EXC
1664,LIVE
1665,EXC
1666,FAIL
1667,LIVE
1668,EXC
1669,FAIL
1670,EXC
1671,EXC
1672,FAIL
1673,LIVE
1674,EXC
1675,EXC
1676,FAIL
1677,LIVE
1678,FAIL
1679,FAIL
1680,FAIL
1681,EXC
1682,LIVE
1683,EXC
1684,EXC
1685,EXC
1686,LIVE
1687,LIVE
1688,EXC
1689,EXC
1690,LIVE
1691,EXC
1692,EXC
1693,LIVE
1694,EXC
1695,LIVE
1696,LIVE
1697,EXC
1698,LIVE
1699,EXC
1700,EXC
1701,EXC
1702,FAIL
1703,EXC
1704,EXC
1705,LIVE
1706,FAIL
1707,EXC
1708,EXC
1709,EXC
1710,LIVE
1711,FAIL
1712,FAIL
1713,LIVE
1714,FAIL
1715,FAIL
1716,LIVE
1717,FAIL
1718,FAIL
1719,FAIL
1720,EXC
1721,EXC
1722,FAIL
1723,EXC
1724,EXC
1725,EXC
1726,LIVE
1727,FAIL
1728,FAIL
1729,FAIL
1730,EXC
1731,FAIL
1732,FAIL
1733,EXC
1734,FAIL
1735,FAIL
1736,FAIL
1737,FAIL
1738,FAIL
1739,FAIL
1740,LIVE
1741,FAIL
1742,FAIL
1743,FAIL
1744,EXC
1745,EXC
1746,EXC
1747,EXC
1748,EXC
1749,FAIL
1750,FAIL
1751,FAIL
1752,FAIL
1753,EXC
1754,FAIL
1755,EXC
1756,EXC
1757,FAIL
1758,EXC
1759,EXC
1760,EXC
1761,FAIL
1762,LIVE
1763,EXC
1764,EXC
1765,EXC
1766,FAIL
1767,EXC
1768,EXC
1769,EXC
1770,EXC
1771,EXC
1772,LIVE
1773,LIVE
1774,FAIL
1775,EXC
1776,EXC
1777,FAIL
1778,EXC
1779,EXC
1780,EXC
1781,LIVE
1782,FAIL
1783,FAIL
1784,FAIL
1785,EXC
1786,FAIL
1787,EXC
1788,FAIL
1789,FAIL
1790,EXC
1791,FAIL
1792,EXC
1793,LIVE
1794,LIVE
1795,LIVE
1796,LIVE
1797,FAIL
1798,LIVE
1799,LIVE
1800,LIVE
1801,FAIL
1802,LIVE
1803,FAIL
1804,LIVE
1805,LIVE
1806,FAIL
1807,LIVE
1808,LIVE
1809,LIVE
1810,LIVE
1811,FAIL
1812,LIVE
1813,LIVE
1814,LIVE
1815,FAIL
1816,LIVE
1817,LIVE
1818,LIVE
1819,LIVE
1820,LIVE
1821,LIVE
1822,LIVE
1823,FAIL
1824,EXC
1825,EXC
1826,EXC
1827,EXC
1828,EXC
1829,EXC
1830,EXC
1831,EXC
1832,EXC
1833,EXC
1834,FAIL
1835,EXC
1836,EXC
1837,EXC
1838,FAIL
1839,EXC
1840,FAIL
1841,FAIL
1842,EXC
1843,FAIL
1844,FAIL
1845,EXC
1846,FAIL
1847,EXC
1848,FAIL
1849,FAIL
1850,FAIL
1851,FAIL
1852,FAIL
1853,FAIL
1854,EXC
1855,EXC
1856,FAIL
1857,EXC
1858,EXC
1859,FAIL
1860,FAIL
1861,LIVE
1862,FAIL
1863,FAIL
1864,EXC
1865,FAIL
1866,FAIL
1867,EXC
1868,FAIL
1869,FAIL
1870,EXC
1871,FAIL
1872,FAIL
1873,FAIL
1874,FAIL
1875,LIVE
1876,FAIL
1877,FAIL
1878,FAIL
1879,FAIL
1880,FAIL
1881,FAIL
1882,FAIL
1883,FAIL
1884,FAIL
1885,LIVE
1886,LIVE
1887,EXC
1888,LIVE
1889,LIVE
1890,FAIL
1891,EXC
1892,LIVE
1893,EXC
1894,FAIL
1895,FAIL
1896,EXC
1897,EXC
1898,FAIL
1899,FAIL
1900,EXC
1901,FAIL
1902,LIVE
1903,LIVE
1904,EXC
1905,FAIL
1906,EXC
1907,LIVE
1908,LIVE
1909,EXC
1910,EXC
1911,FAIL
1912,EXC
1913,EXC
1914,FAIL
1915,FAIL
1916,EXC
1917,FAIL
1918,LIVE
1919,LIVE
1920,LIVE
1921,FAIL
1922,LIVE
1923,LIVE
1924,LIVE
1925,FAIL
1926,LIVE
1927,LIVE
1928,LIVE
1929,EXC
1930,LIVE
1931,LIVE
1932,EXC
1933,FAIL
1934,EXC
1935,EXC
1936,FAIL
1937,FAIL
1938,LIVE
1939,EXC
1940,LIVE
1941,LIVE
1942,FAIL
1943,EXC
1944,FAIL
1945,EXC
1946,LIVE
1947,EXC
1948,FAIL
1949,EXC
1950,EXC
1951,EXC
1952,EXC
