MutantNo,[FAIL | TIME | EXC | LIVE]
508,FAIL
509,EXC
510,FAIL
511,LIVE
512,LIVE
513,FAIL
514,FAIL
515,EXC
516,FAIL
517,FAIL
518,FAIL
519,FAIL
520,FAIL
521,FAIL
522,FAIL
523,FAIL
524,FAIL
525,FAIL
526,LIVE
527,EXC
528,FAIL
529,LIVE
530,EXC
531,FAIL
532,EXC
533,EXC
534,FAIL
535,LIVE
536,EXC
537,EXC
538,LIVE
539,FAIL
540,FAIL
541,LIVE
542,FAIL
543,FAIL
544,FAIL
545,FAIL
546,FAIL
547,FAIL
548,FAIL
549,LIVE
550,LIVE
551,FAIL
552,FAIL
553,LIVE
554,FAIL
555,FAIL
556,FAIL
557,FAIL
558,FAIL
559,LIVE
560,EXC
561,EXC
562,FAIL
563,LIVE
564,EXC
565,LIVE
566,LIVE
567,FAIL
568,LIVE
569,EXC
570,EXC
571,EXC
572,EXC
573,LIVE
574,EXC
575,FAIL
576,LIVE
577,EXC
578,EXC
579,EXC
580,EXC
581,FAIL
582,LIVE
583,EXC
584,FAIL
585,LIVE
586,EXC
587,LIVE
588,EXC
589,FAIL
590,EXC
591,EXC
592,FAIL
593,LIVE
594,EXC
595,FAIL
596,LIVE
597,EXC
598,LIVE
599,EXC
600,FAIL
601,EXC
602,FAIL
603,EXC
604,EXC
605,EXC
606,LIVE
607,EXC
608,FAIL
609,LIVE
610,EXC
611,FAIL
612,LIVE
613,EXC
614,LIVE
615,EXC
616,EXC
617,FAIL
618,LIVE
619,EXC
620,FAIL
621,LIVE
622,EXC
623,FAIL
624,EXC
625,EXC
626,EXC
627,EXC
628,EXC
629,EXC
630,LIVE
631,EXC
632,FAIL
633,EXC
634,EXC
635,EXC
636,EXC
637,EXC
638,EXC
639,EXC
640,FAIL
641,FAIL
642,FAIL
643,LIVE
644,LIVE
645,FAIL
646,LIVE
647,EXC
648,EXC
649,LIVE
650,FAIL
651,EXC
652,FAIL
653,EXC
654,FAIL
655,FAIL
656,EXC
657,FAIL
658,FAIL
659,LIVE
660,FAIL
661,FAIL
662,FAIL
663,FAIL
664,FAIL
665,FAIL
666,EXC
667,EXC
668,EXC
669,FAIL
670,EXC
671,EXC
672,LIVE
673,FAIL
674,EXC
675,FAIL
676,EXC
677,FAIL
678,FAIL
679,EXC
680,FAIL
681,FAIL
682,FAIL
683,LIVE
684,FAIL
685,FAIL
686,FAIL
687,LIVE
688,LIVE
689,LIVE
690,FAIL
691,LIVE
692,LIVE
693,LIVE
694,LIVE
695,FAIL
696,FAIL
697,FAIL
698,EXC
699,FAIL
700,FAIL
701,EXC
702,EXC
703,LIVE
704,EXC
705,EXC
706,FAIL
707,EXC
708,EXC
709,EXC
710,EXC
711,FAIL
712,FAIL
713,LIVE
714,FAIL
715,LIVE
716,LIVE
717,EXC
718,EXC
719,EXC
720,EXC
721,FAIL
722,FAIL
723,FAIL
724,LIVE
725,EXC
726,EXC
727,FAIL
728,EXC
729,EXC
730,EXC
731,LIVE
732,EXC
733,EXC
734,EXC
735,TIME
736,EXC
737,EXC
738,EXC
739,EXC
740,EXC
741,LIVE
742,FAIL
743,EXC
744,FAIL
745,LIVE
746,EXC
747,LIVE
748,LIVE
749,LIVE
750,LIVE
751,LIVE
752,EXC
753,EXC
754,TIME
755,FAIL
756,EXC
757,TIME
758,FAIL
759,LIVE
760,EXC
761,EXC
762,LIVE
763,EXC
764,EXC
765,TIME
766,LIVE
767,FAIL
768,TIME
769,TIME
770,FAIL
771,EXC
772,LIVE
773,FAIL
774,FAIL
775,LIVE
776,FAIL
777,FAIL
778,FAIL
779,LIVE
780,FAIL
781,FAIL
782,FAIL
786,FAIL
787,EXC
788,LIVE
789,LIVE
790,LIVE
791,FAIL
792,LIVE
793,EXC
794,LIVE
795,LIVE
796,EXC
797,FAIL
798,FAIL
799,FAIL
800,FAIL
801,EXC
802,LIVE
803,LIVE
804,LIVE
805,TIME
806,FAIL
807,TIME
808,LIVE
809,FAIL
810,LIVE
811,TIME
812,FAIL
813,LIVE
814,FAIL
815,FAIL
816,FAIL
817,FAIL
818,FAIL
819,FAIL
820,FAIL
821,FAIL
822,FAIL
823,FAIL
824,FAIL
825,TIME
826,FAIL
827,TIME
828,FAIL
829,TIME
830,FAIL
831,FAIL
832,FAIL
833,FAIL
834,FAIL
835,FAIL
836,FAIL
837,FAIL
838,FAIL
839,FAIL
840,FAIL
841,TIME
842,TIME
843,TIME
844,TIME
845,TIME
846,FAIL
847,TIME
848,LIVE
849,FAIL
850,FAIL
851,FAIL
852,EXC
853,LIVE
854,LIVE
855,LIVE
856,FAIL
857,LIVE
858,FAIL
859,EXC
860,FAIL
861,EXC
862,FAIL
863,LIVE
864,LIVE
865,EXC
866,FAIL
867,FAIL
868,FAIL
869,FAIL
870,FAIL
871,FAIL
872,FAIL
873,FAIL
874,FAIL
875,FAIL
876,FAIL
877,FAIL
878,FAIL
879,TIME
880,LIVE
881,LIVE
882,FAIL
883,FAIL
884,TIME
885,LIVE
886,FAIL
887,LIVE
888,FAIL
889,LIVE
890,FAIL
891,FAIL
892,FAIL
893,FAIL
894,LIVE
895,FAIL
896,FAIL
897,FAIL
898,EXC
899,LIVE
900,LIVE
901,LIVE
902,FAIL
903,LIVE
904,FAIL
905,FAIL
906,FAIL
907,EXC
908,FAIL
909,EXC
910,FAIL
911,LIVE
912,EXC
913,EXC
914,EXC
915,FAIL
916,FAIL
917,FAIL
918,FAIL
919,FAIL
920,FAIL
921,FAIL
922,FAIL
923,FAIL
924,FAIL
925,FAIL
926,FAIL
927,FAIL
928,EXC
929,EXC
930,FAIL
931,EXC
932,EXC
933,TIME
934,LIVE
935,LIVE
936,FAIL
937,FAIL
938,TIME
939,LIVE
940,LIVE
941,LIVE
942,LIVE
943,LIVE
944,EXC
945,EXC
946,EXC
947,EXC
948,FAIL
949,FAIL
950,FAIL
951,FAIL
952,FAIL
953,FAIL
954,FAIL
955,FAIL
956,FAIL
957,FAIL
958,FAIL
959,FAIL
960,FAIL
961,FAIL
962,EXC
963,EXC
964,FAIL
965,EXC
966,EXC
967,TIME
968,LIVE
969,LIVE
970,FAIL
971,FAIL
972,TIME
973,EXC
974,EXC
975,FAIL
976,FAIL
977,FAIL
978,LIVE
979,FAIL
980,FAIL
981,FAIL
982,FAIL
983,FAIL
984,FAIL
985,FAIL
986,FAIL
987,FAIL
988,FAIL
989,FAIL
990,FAIL
991,EXC
992,EXC
993,FAIL
994,EXC
995,EXC
996,TIME
997,LIVE
998,LIVE
999,FAIL
1000,FAIL
1001,TIME
1002,EXC
1003,FAIL
1004,EXC
1005,FAIL
1006,LIVE
1007,FAIL
1008,FAIL
1009,EXC
1010,FAIL
1011,FAIL
1012,FAIL
1013,EXC
1014,EXC
1015,EXC
1016,LIVE
1017,FAIL
1018,EXC
1019,FAIL
1020,EXC
1021,LIVE
1022,EXC
1023,LIVE
1024,LIVE
1025,EXC
1026,LIVE
1027,LIVE
1028,EXC
1029,FAIL
1030,FAIL
1031,FAIL
1032,FAIL
1033,LIVE
1034,LIVE
1035,FAIL
1036,LIVE
1037,FAIL
1038,LIVE
1039,FAIL
1040,LIVE
1041,FAIL
1042,FAIL
1043,FAIL
1044,FAIL
1045,FAIL
1046,FAIL
1047,FAIL
1048,FAIL
1049,EXC
1050,FAIL
1051,FAIL
1052,FAIL
1053,FAIL
1054,LIVE
1055,FAIL
1056,EXC
1057,FAIL
1058,LIVE
1059,EXC
1060,FAIL
1061,FAIL
1062,EXC
1063,EXC
1064,EXC
1065,EXC
1066,FAIL
1067,FAIL
1068,FAIL
1069,FAIL
1070,EXC
1071,EXC
1072,FAIL
1073,FAIL
1074,EXC
1075,FAIL
1076,EXC
1077,LIVE
1078,EXC
1079,FAIL
1080,EXC
1081,EXC
1082,FAIL
1083,EXC
1084,EXC
1085,EXC
1086,FAIL
1087,EXC
1088,LIVE
1089,EXC
1090,LIVE
1091,LIVE
1092,LIVE
1093,LIVE
1094,LIVE
1095,LIVE
1096,LIVE
1097,LIVE
1098,EXC
1099,FAIL
1100,LIVE
1101,FAIL
1102,FAIL
1103,FAIL
1104,FAIL
1105,FAIL
1106,EXC
1107,FAIL
1108,EXC
1109,LIVE
1110,EXC
1111,EXC
1112,EXC
1113,FAIL
1114,EXC
1115,EXC
1116,FAIL
1117,EXC
1118,EXC
1119,EXC
1120,FAIL
1121,EXC
1122,LIVE
1123,EXC
1124,EXC
1125,LIVE
1126,LIVE
1127,EXC
1128,LIVE
1129,LIVE
1130,EXC
1131,FAIL
1132,LIVE
1133,FAIL
1134,FAIL
1135,FAIL
1136,FAIL
1137,FAIL
1138,EXC
1139,FAIL
1140,EXC
1141,FAIL
1142,LIVE
1143,LIVE
1144,EXC
1145,LIVE
1146,FAIL
1147,FAIL
1148,LIVE
1149,FAIL
1150,EXC
1151,FAIL
1152,EXC
1153,FAIL
1154,LIVE
1155,LIVE
1156,EXC
1157,LIVE
1158,FAIL
1159,FAIL
1160,FAIL
1161,LIVE
1162,FAIL
1163,EXC
1164,EXC
1165,EXC
1166,EXC
1167,EXC
1168,EXC
1169,EXC
1170,EXC
1171,LIVE
1172,EXC
1173,EXC
1174,EXC
1175,EXC
1176,EXC
1177,EXC
1178,LIVE
1179,LIVE
1180,EXC
1181,EXC
1182,EXC
1183,EXC
1184,EXC
1185,FAIL
1186,FAIL
1187,FAIL
1188,EXC
1189,LIVE
1190,LIVE
1191,FAIL
1192,FAIL
1193,FAIL
1194,EXC
1195,EXC
1196,EXC
1197,FAIL
1198,FAIL
1199,FAIL
1200,FAIL
1201,EXC
1202,FAIL
1203,FAIL
1204,EXC
1205,FAIL
1206,EXC
1207,LIVE
1208,LIVE
1209,FAIL
1210,FAIL
1211,FAIL
1212,FAIL
1213,EXC
1214,FAIL
1215,EXC
1216,EXC
1217,FAIL
1218,LIVE
1219,LIVE
1220,LIVE
1221,FAIL
1222,FAIL
1223,FAIL
1224,LIVE
1225,FAIL
1226,LIVE
1227,FAIL
1228,LIVE
1229,EXC
1230,LIVE
1231,EXC
1232,FAIL
1233,EXC
1234,EXC
1235,FAIL
1236,EXC
1237,LIVE
1238,EXC
1239,FAIL
1240,LIVE
1241,FAIL
1242,FAIL
1243,FAIL
1244,FAIL
1245,EXC
1246,FAIL
1247,FAIL
1248,FAIL
1249,FAIL
1250,EXC
1251,FAIL
1252,EXC
1253,FAIL
1254,EXC
1255,EXC
1256,EXC
1257,EXC
1258,FAIL
1259,FAIL
1260,FAIL
1261,FAIL
1262,FAIL
1263,FAIL
1264,LIVE
1265,FAIL
1266,EXC
1267,FAIL
1268,FAIL
1269,EXC
1270,FAIL
1271,FAIL
1272,LIVE
1273,FAIL
1274,FAIL
1275,LIVE
1276,LIVE
1277,LIVE
1278,LIVE
1279,LIVE
1280,EXC
1281,LIVE
1282,LIVE
1283,EXC
1284,LIVE
1285,EXC
1286,EXC
1287,LIVE
1288,LIVE
1289,LIVE
1290,LIVE
1291,LIVE
1292,LIVE
1293,EXC
1294,LIVE
1295,LIVE
1296,LIVE
1297,LIVE
1298,LIVE
1299,LIVE
1300,LIVE
1301,LIVE
1302,EXC
1303,LIVE
1304,EXC
1305,EXC
1306,EXC
1307,EXC
1308,FAIL
1309,LIVE
1310,EXC
1311,FAIL
1312,TIME
1313,TIME
1314,TIME
1315,TIME
1316,TIME
1317,FAIL
1318,FAIL
1319,FAIL
1320,FAIL
1321,FAIL
1322,EXC
1323,FAIL
1324,EXC
1325,LIVE
1326,EXC
1327,EXC
1328,LIVE
1329,LIVE
1330,FAIL
1331,EXC
1332,LIVE
1333,LIVE
1334,LIVE
1335,FAIL
1336,LIVE
1337,EXC
1338,LIVE
1339,EXC
1340,FAIL
1341,EXC
1342,LIVE
1343,EXC
1344,EXC
1345,FAIL
1346,FAIL
1347,LIVE
1348,LIVE
1349,FAIL
1350,LIVE
1351,EXC
1352,LIVE
1353,EXC
1354,FAIL
1355,EXC
1356,EXC
1357,EXC
1358,EXC
1359,FAIL
1360,FAIL
1361,LIVE
1362,LIVE
1363,FAIL
1364,LIVE
1365,EXC
1366,LIVE
1367,EXC
1368,FAIL
1369,EXC
1370,LIVE
1371,EXC
1372,EXC
1373,EXC
1374,LIVE
1375,LIVE
1376,EXC
1377,EXC
1378,EXC
1379,LIVE
1380,LIVE
1381,LIVE
1382,LIVE
1383,FAIL
1384,EXC
1385,LIVE
1386,EXC
1387,FAIL
1388,EXC
1389,LIVE
1390,EXC
1391,LIVE
1392,FAIL
1393,FAIL
1394,LIVE
1395,LIVE
1396,FAIL
1397,LIVE
1398,EXC
1399,LIVE
1400,EXC
1401,FAIL
1402,LIVE
1403,LIVE
1404,LIVE
1405,EXC
1406,FAIL
1407,FAIL
1408,FAIL
1409,FAIL
1410,LIVE
1411,FAIL
1412,FAIL
1413,LIVE
1414,LIVE
1415,FAIL
1416,FAIL
1417,LIVE
1418,FAIL
1419,FAIL
1420,FAIL
1421,LIVE
1422,LIVE
1423,LIVE
1424,LIVE
1425,FAIL
1426,FAIL
1427,FAIL
1428,EXC
1429,FAIL
1430,EXC
1431,LIVE
1432,FAIL
1433,EXC
1434,LIVE
1435,EXC
1436,LIVE
1437,LIVE
1438,LIVE
1439,EXC
1440,LIVE
1441,EXC
1442,LIVE
1443,LIVE
1444,LIVE
1445,LIVE
1446,LIVE
1447,LIVE
1448,LIVE
1449,LIVE
1450,LIVE
1451,LIVE
1452,LIVE
1453,LIVE
1454,LIVE
1455,LIVE
1456,LIVE
1457,LIVE
1458,LIVE
1459,EXC
1460,LIVE
1461,LIVE
1462,LIVE
1463,LIVE
1464,LIVE
1465,LIVE
1466,EXC
1467,LIVE
1468,LIVE
1469,EXC
1470,FAIL
1471,EXC
1472,FAIL
1473,LIVE
1474,EXC
1475,LIVE
1476,FAIL
1477,FAIL
1478,FAIL
1479,FAIL
1480,TIME
1481,TIME
1482,EXC
1483,TIME
1484,TIME
1485,EXC
1486,EXC
1487,EXC
1488,LIVE
1489,LIVE
1490,LIVE
1491,LIVE
1492,LIVE
1493,LIVE
1494,FAIL
1495,EXC
1496,LIVE
1497,EXC
1498,FAIL
1499,LIVE
1500,LIVE
1501,LIVE
1502,LIVE
1503,FAIL
1504,FAIL
1505,LIVE
1506,LIVE
1507,FAIL
1508,LIVE
1509,LIVE
1510,LIVE
1511,LIVE
1512,FAIL
1513,LIVE
1514,LIVE
1515,LIVE
1516,LIVE
1517,FAIL
1518,FAIL
1519,FAIL
1520,FAIL
1521,LIVE
1522,FAIL
1523,FAIL
1524,LIVE
1525,LIVE
1526,FAIL
1527,FAIL
1528,LIVE
1529,FAIL
1530,FAIL
1531,FAIL
1532,LIVE
1533,FAIL
1534,LIVE
1535,FAIL
1536,FAIL
1537,FAIL
1538,FAIL
1539,EXC
1540,LIVE
1541,EXC
1542,FAIL
1543,FAIL
1544,FAIL
1545,EXC
1546,EXC
1547,EXC
1548,EXC
1549,EXC
1550,EXC
1551,EXC
1552,EXC
1553,EXC
1554,EXC
1555,EXC
1556,FAIL
1557,EXC
1558,EXC
1559,FAIL
1560,FAIL
1561,EXC
1562,LIVE
1563,EXC
1564,FAIL
1565,FAIL
1566,EXC
1567,FAIL
1568,FAIL
1569,EXC
1570,FAIL
1571,FAIL
1572,LIVE
1573,EXC
1574,FAIL
1575,FAIL
1576,FAIL
1577,FAIL
1578,FAIL
1579,EXC
1580,EXC
1581,EXC
1582,LIVE
1583,EXC
1584,FAIL
1585,LIVE
1586,EXC
1587,FAIL
1588,EXC
1589,EXC
1590,FAIL
1591,LIVE
1592,EXC
1593,EXC
1594,LIVE
1595,EXC
1596,FAIL
1597,LIVE
1598,EXC
1599,FAIL
1600,EXC
1601,EXC
1602,FAIL
1603,LIVE
1604,EXC
1605,EXC
1606,FAIL
1607,LIVE
1608,FAIL
1609,FAIL
1610,FAIL
1611,EXC
1612,LIVE
1613,EXC
1614,EXC
1615,EXC
1616,LIVE
1617,LIVE
1618,EXC
1619,EXC
1620,LIVE
1621,EXC
1622,EXC
1623,LIVE
1624,EXC
1625,LIVE
1626,LIVE
1627,EXC
1628,LIVE
1629,EXC
1630,EXC
1631,EXC
1632,FAIL
1633,EXC
1634,EXC
1635,LIVE
1636,FAIL
1637,EXC
1638,EXC
1639,EXC
1640,LIVE
1641,FAIL
1642,FAIL
1643,LIVE
1644,FAIL
1645,FAIL
1646,LIVE
1647,FAIL
1648,FAIL
1649,FAIL
1650,EXC
1651,EXC
1652,FAIL
1653,EXC
1654,EXC
1655,EXC
1656,LIVE
1657,FAIL
1658,FAIL
1659,FAIL
1660,EXC
1661,FAIL
1662,FAIL
1663,EXC
1664,FAIL
1665,FAIL
1666,FAIL
1667,FAIL
1668,FAIL
1669,FAIL
1670,LIVE
1671,FAIL
1672,FAIL
1673,FAIL
1674,EXC
1675,EXC
1676,EXC
1677,EXC
1678,EXC
1679,FAIL
1680,FAIL
1681,FAIL
1682,FAIL
1683,EXC
1684,FAIL
1685,EXC
1686,EXC
1687,FAIL
1688,EXC
1689,EXC
1690,EXC
1691,FAIL
1692,LIVE
1693,EXC
1694,EXC
1695,EXC
1696,FAIL
1697,EXC
1698,EXC
1699,EXC
1700,EXC
1701,EXC
1702,LIVE
1703,LIVE
1704,FAIL
1705,EXC
1706,EXC
1707,FAIL
1708,EXC
1709,EXC
1710,EXC
1711,LIVE
1712,FAIL
1713,FAIL
1714,FAIL
1715,EXC
1716,FAIL
1717,EXC
1718,FAIL
1719,FAIL
1720,EXC
1721,FAIL
1722,EXC
1723,LIVE
1724,LIVE
1725,LIVE
1726,LIVE
1727,FAIL
1728,LIVE
1729,LIVE
1730,LIVE
1731,FAIL
1732,LIVE
1733,FAIL
1734,LIVE
1735,LIVE
1736,FAIL
1737,LIVE
1738,LIVE
1739,LIVE
1740,LIVE
1741,FAIL
1742,LIVE
1743,LIVE
1744,LIVE
1745,FAIL
1746,LIVE
1747,LIVE
1748,LIVE
1749,LIVE
1750,LIVE
1751,LIVE
1752,LIVE
1753,FAIL
1754,EXC
1755,EXC
1756,EXC
1757,EXC
1758,EXC
1759,EXC
1760,EXC
1761,EXC
1762,EXC
1763,EXC
1764,FAIL
1765,EXC
1766,EXC
1767,EXC
1768,FAIL
1769,EXC
1770,FAIL
1771,FAIL
1772,EXC
1773,FAIL
1774,FAIL
1775,EXC
1776,FAIL
1777,EXC
1778,FAIL
1779,FAIL
1780,FAIL
1781,FAIL
1782,FAIL
1783,FAIL
1784,EXC
1785,EXC
1786,FAIL
1787,EXC
1788,EXC
1789,FAIL
1790,FAIL
1791,LIVE
1792,FAIL
1793,FAIL
1794,EXC
1795,FAIL
1796,FAIL
1797,EXC
1798,FAIL
1799,FAIL
1800,EXC
1801,FAIL
1802,FAIL
1803,FAIL
1804,FAIL
1805,LIVE
1806,FAIL
1807,FAIL
1808,FAIL
1809,FAIL
1810,FAIL
1811,FAIL
1812,FAIL
1813,FAIL
1814,FAIL
1815,LIVE
1816,LIVE
1817,EXC
1818,LIVE
1819,LIVE
1820,FAIL
1821,EXC
1822,LIVE
1823,EXC
1824,FAIL
1825,FAIL
1826,EXC
1827,EXC
1828,FAIL
1829,FAIL
1830,EXC
1831,FAIL
1832,LIVE
1833,LIVE
1834,EXC
1835,FAIL
1836,EXC
1837,LIVE
1838,LIVE
1839,EXC
1840,EXC
1841,FAIL
1842,EXC
1843,EXC
1844,FAIL
1845,FAIL
1846,EXC
1847,FAIL
1848,LIVE
1849,LIVE
1850,LIVE
1851,FAIL
1852,LIVE
1853,LIVE
1854,LIVE
1855,FAIL
1856,LIVE
1857,LIVE
1858,LIVE
1859,EXC
1860,LIVE
1861,LIVE
1862,EXC
1863,FAIL
1864,EXC
1865,EXC
1866,FAIL
1867,FAIL
1868,LIVE
1869,EXC
1870,LIVE
1871,LIVE
1872,FAIL
1873,EXC
1874,FAIL
1875,EXC
1876,LIVE
1877,EXC
1878,FAIL
1879,EXC
1880,EXC
1881,EXC
1882,EXC
1883,FAIL
1884,EXC
1885,EXC
1886,FAIL
1887,FAIL
1888,EXC
1889,FAIL
1890,LIVE
1891,LIVE
1892,EXC
1893,FAIL
1894,EXC
1895,LIVE
1896,LIVE
1897,EXC
1898,EXC
1899,FAIL
1900,EXC
1901,EXC
1902,FAIL
1903,FAIL
1904,EXC
1905,FAIL
1906,LIVE
1907,LIVE
1908,LIVE
1909,FAIL
1910,LIVE
1911,LIVE
1912,LIVE
1913,FAIL
1914,LIVE
1915,LIVE
1916,LIVE
1917,EXC
1918,LIVE
1919,LIVE
1920,EXC
1921,FAIL
1922,EXC
1923,EXC
1924,FAIL
1925,FAIL
1926,LIVE
1927,EXC
1928,LIVE
1929,LIVE
1930,FAIL
1931,EXC
1932,FAIL
1933,EXC
1934,LIVE
1935,EXC
1936,FAIL
1937,EXC
1938,EXC
1939,EXC
1940,FAIL
1941,FAIL
1942,EXC
1943,FAIL
1944,FAIL
1945,EXC
1946,LIVE
1947,LIVE
1948,LIVE
1949,LIVE
1950,FAIL
1951,EXC
1952,LIVE
1953,EXC
1954,FAIL
