MutantNo,[FAIL | TIME | EXC | LIVE]
283,LIVE
284,LIVE
285,FAIL
286,LIVE
289,FAIL
290,FAIL
291,FAIL
292,FAIL
293,FAIL
294,FAIL
295,TIME
296,TIME
297,TIME
298,FAIL
299,FAIL
300,FAIL
301,FAIL
302,LIVE
303,FAIL
304,FAIL
305,FAIL
306,FAIL
307,FAIL
308,FAIL
309,FAIL
310,FAIL
311,TIME
312,TIME
313,FAIL
314,FAIL
315,FAIL
316,TIME
317,TIME
318,TIME
319,TIME
320,FAIL
321,TIME
322,FAIL
323,TIME
324,FAIL
325,FAIL
326,TIME
327,FAIL
328,FAIL
329,FAIL
330,FAIL
331,FAIL
332,FAIL
333,LIVE
334,FAIL
335,FAIL
336,FAIL
337,FAIL
338,LIVE
339,FAIL
340,FAIL
341,FAIL
342,FAIL
343,FAIL
344,FAIL
345,FAIL
346,FAIL
347,FAIL
348,FAIL
349,FAIL
350,FAIL
351,FAIL
352,FAIL
353,FAIL
354,TIME
355,FAIL
356,FAIL
357,TIME
358,FAIL
359,FAIL
360,FAIL
361,LIVE
362,FAIL
363,FAIL
364,FAIL
365,FAIL
366,FAIL
367,LIVE
368,FAIL
369,FAIL
370,FAIL
371,FAIL
372,FAIL
373,FAIL
374,FAIL
375,EXC
376,FAIL
377,FAIL
378,FAIL
379,FAIL
380,FAIL
381,FAIL
382,FAIL
383,LIVE
384,LIVE
385,EXC
386,LIVE
387,FAIL
388,FAIL
389,FAIL
390,LIVE
391,LIVE
392,LIVE
393,FAIL
394,EXC
395,LIVE
396,EXC
397,FAIL
398,FAIL
399,FAIL
400,FAIL
401,FAIL
402,FAIL
403,LIVE
404,FAIL
405,FAIL
406,FAIL
407,FAIL
408,FAIL
409,EXC
410,EXC
411,FAIL
412,FAIL
413,FAIL
414,EXC
415,LIVE
416,EXC
417,FAIL
418,FAIL
419,LIVE
420,LIVE
421,LIVE
422,LIVE
423,LIVE
424,LIVE
425,EXC
426,LIVE
427,FAIL
428,FAIL
429,LIVE
430,FAIL
431,FAIL
432,FAIL
433,FAIL
434,FAIL
435,FAIL
436,FAIL
437,FAIL
438,LIVE
439,FAIL
440,FAIL
441,FAIL
442,FAIL
443,FAIL
444,FAIL
445,EXC
446,FAIL
447,EXC
448,EXC
449,LIVE
450,EXC
451,FAIL
452,FAIL
453,EXC
454,FAIL
455,FAIL
456,LIVE
457,LIVE
458,LIVE
459,LIVE
460,FAIL
466,EXC
467,LIVE
468,LIVE
469,FAIL
475,EXC
476,LIVE
477,LIVE
478,EXC
479,FAIL
480,FAIL
481,FAIL
482,EXC
483,FAIL
484,FAIL
485,LIVE
486,FAIL
487,EXC
488,LIVE
489,LIVE
490,LIVE
491,LIVE
492,EXC
493,FAIL
494,EXC
495,LIVE
496,EXC
497,FAIL
498,FAIL
499,LIVE
500,EXC
501,LIVE
502,FAIL
503,FAIL
504,LIVE
505,EXC
506,EXC
507,FAIL
508,EXC
509,EXC
510,EXC
511,FAIL
512,EXC
513,FAIL
514,FAIL
515,EXC
516,FAIL
517,FAIL
518,FAIL
519,FAIL
520,FAIL
521,EXC
522,LIVE
523,LIVE
524,FAIL
525,FAIL
526,FAIL
527,FAIL
528,FAIL
529,FAIL
530,FAIL
531,FAIL
532,EXC
533,FAIL
534,EXC
535,LIVE
536,EXC
537,FAIL
538,EXC
539,FAIL
540,FAIL
541,FAIL
542,FAIL
543,FAIL
544,EXC
545,FAIL
546,EXC
547,FAIL
548,FAIL
549,FAIL
550,EXC
551,FAIL
552,FAIL
553,FAIL
554,EXC
555,FAIL
556,FAIL
557,EXC
558,FAIL
559,LIVE
560,EXC
561,FAIL
562,FAIL
563,FAIL
564,FAIL
565,LIVE
566,FAIL
567,FAIL
568,LIVE
569,FAIL
570,FAIL
571,EXC
572,LIVE
573,EXC
574,FAIL
575,FAIL
576,FAIL
577,FAIL
578,FAIL
579,FAIL
580,FAIL
581,FAIL
582,FAIL
583,EXC
584,LIVE
585,EXC
586,EXC
587,FAIL
588,FAIL
589,FAIL
590,EXC
591,LIVE
592,FAIL
593,FAIL
594,FAIL
595,FAIL
596,FAIL
597,FAIL
598,FAIL
599,EXC
600,EXC
601,FAIL
602,FAIL
603,FAIL
604,FAIL
605,FAIL
606,FAIL
607,FAIL
608,EXC
609,FAIL
610,EXC
611,FAIL
612,EXC
613,FAIL
614,FAIL
615,FAIL
616,FAIL
617,FAIL
618,FAIL
619,FAIL
620,EXC
621,FAIL
622,FAIL
623,EXC
624,FAIL
625,EXC
626,LIVE
627,EXC
628,FAIL
629,FAIL
630,FAIL
631,FAIL
632,EXC
633,FAIL
634,FAIL
635,EXC
636,FAIL
637,FAIL
638,FAIL
639,FAIL
640,FAIL
641,FAIL
642,FAIL
643,EXC
644,FAIL
645,FAIL
646,FAIL
647,FAIL
648,FAIL
649,FAIL
650,EXC
651,LIVE
652,LIVE
653,LIVE
654,FAIL
655,LIVE
665,FAIL
666,LIVE
667,LIVE
668,LIVE
669,FAIL
670,LIVE
671,LIVE
672,LIVE
673,LIVE
674,FAIL
675,LIVE
676,FAIL
677,FAIL
678,LIVE
679,LIVE
680,FAIL
681,LIVE
682,LIVE
683,LIVE
684,LIVE
685,LIVE
686,FAIL
687,LIVE
688,LIVE
689,LIVE
690,LIVE
691,LIVE
692,LIVE
693,LIVE
694,LIVE
695,FAIL
696,LIVE
697,FAIL
698,EXC
699,LIVE
700,EXC
701,FAIL
702,FAIL
703,EXC
704,EXC
705,FAIL
706,FAIL
707,EXC
708,EXC
709,EXC
710,EXC
711,FAIL
712,EXC
713,LIVE
714,EXC
715,EXC
716,FAIL
717,FAIL
718,FAIL
719,EXC
720,FAIL
721,EXC
722,EXC
723,EXC
724,FAIL
725,EXC
726,FAIL
727,FAIL
728,EXC
729,EXC
730,FAIL
731,FAIL
732,FAIL
733,FAIL
734,FAIL
735,FAIL
736,FAIL
737,FAIL
738,LIVE
739,FAIL
740,FAIL
741,LIVE
742,LIVE
743,LIVE
744,LIVE
745,LIVE
746,LIVE
747,LIVE
748,LIVE
749,FAIL
750,LIVE
751,LIVE
752,LIVE
753,LIVE
754,LIVE
755,LIVE
756,LIVE
757,LIVE
758,FAIL
759,LIVE
760,LIVE
761,FAIL
762,LIVE
763,LIVE
764,FAIL
765,FAIL
766,FAIL
767,EXC
768,LIVE
769,EXC
770,FAIL
771,FAIL
772,FAIL
773,FAIL
774,FAIL
775,FAIL
776,FAIL
777,FAIL
778,FAIL
779,FAIL
780,FAIL
781,EXC
782,LIVE
783,EXC
784,FAIL
785,FAIL
786,FAIL
787,EXC
788,FAIL
789,FAIL
790,EXC
791,FAIL
792,LIVE
793,EXC
794,FAIL
795,FAIL
796,FAIL
797,FAIL
798,FAIL
799,FAIL
800,FAIL
801,FAIL
802,FAIL
803,FAIL
804,EXC
805,LIVE
806,EXC
807,EXC
808,EXC
809,FAIL
810,EXC
811,FAIL
812,EXC
813,FAIL
814,FAIL
815,FAIL
816,FAIL
817,FAIL
818,FAIL
819,FAIL
820,FAIL
821,LIVE
822,FAIL
823,FAIL
824,LIVE
825,LIVE
826,LIVE
827,LIVE
828,LIVE
829,LIVE
830,LIVE
831,LIVE
832,LIVE
833,FAIL
834,FAIL
835,FAIL
836,FAIL
837,FAIL
838,FAIL
839,EXC
840,LIVE
841,EXC
842,EXC
843,LIVE
844,EXC
845,LIVE
846,LIVE
847,EXC
848,LIVE
849,LIVE
850,EXC
851,EXC
852,EXC
853,EXC
854,EXC
855,EXC
856,EXC
857,LIVE
858,EXC
859,EXC
860,LIVE
861,LIVE
862,EXC
863,LIVE
864,LIVE
865,LIVE
866,EXC
867,EXC
868,LIVE
869,EXC
870,LIVE
871,FAIL
872,FAIL
873,EXC
874,FAIL
875,FAIL
876,FAIL
877,LIVE
878,EXC
879,FAIL
880,FAIL
881,FAIL
882,FAIL
883,FAIL
884,FAIL
885,LIVE
886,LIVE
887,FAIL
888,FAIL
889,FAIL
890,FAIL
891,FAIL
892,FAIL
893,LIVE
894,FAIL
895,EXC
896,FAIL
897,EXC
898,FAIL
899,FAIL
900,FAIL
901,FAIL
902,FAIL
903,FAIL
904,FAIL
905,FAIL
906,FAIL
907,FAIL
908,FAIL
909,FAIL
910,FAIL
911,FAIL
912,FAIL
913,FAIL
914,FAIL
915,FAIL
916,EXC
917,LIVE
918,FAIL
919,EXC
920,FAIL
921,FAIL
922,FAIL
923,FAIL
924,FAIL
925,FAIL
926,FAIL
927,FAIL
928,FAIL
929,FAIL
930,FAIL
931,FAIL
932,FAIL
933,FAIL
934,EXC
935,FAIL
936,FAIL
937,EXC
938,FAIL
939,FAIL
940,FAIL
941,FAIL
942,FAIL
943,FAIL
944,FAIL
945,FAIL
946,FAIL
947,FAIL
948,FAIL
949,FAIL
950,FAIL
951,FAIL
952,FAIL
953,EXC
954,FAIL
955,FAIL
956,EXC
957,EXC
958,EXC
959,FAIL
960,EXC
961,FAIL
962,FAIL
963,FAIL
964,FAIL
965,FAIL
966,EXC
967,FAIL
968,FAIL
969,EXC
970,EXC
971,FAIL
972,FAIL
973,EXC
974,FAIL
975,FAIL
976,FAIL
977,EXC
978,FAIL
979,FAIL
980,EXC
981,FAIL
982,LIVE
983,EXC
984,FAIL
985,FAIL
986,FAIL
987,EXC
988,FAIL
989,EXC
990,FAIL
991,FAIL
992,EXC
993,EXC
994,FAIL
995,FAIL
996,EXC
997,FAIL
998,FAIL
999,EXC
1000,FAIL
1001,FAIL
1002,EXC
1003,FAIL
1004,FAIL
1005,EXC
1006,EXC
1007,FAIL
1008,FAIL
1009,EXC
1010,FAIL
1011,FAIL
1012,FAIL
1013,FAIL
1014,LIVE
1015,EXC
1016,LIVE
1017,EXC
1018,LIVE
1019,LIVE
1020,LIVE
1021,EXC
1022,EXC
1023,LIVE
1027,LIVE
1028,LIVE
1029,LIVE
1030,EXC
1032,LIVE
1033,EXC
1034,LIVE
1038,LIVE
1039,LIVE
1040,LIVE
1041,LIVE
1042,FAIL
1043,EXC
1044,EXC
1045,FAIL
1046,EXC
1047,EXC
1048,EXC
1049,FAIL
1050,EXC
1051,FAIL
1052,FAIL
1053,EXC
1054,FAIL
1055,FAIL
1056,FAIL
1057,EXC
1058,FAIL
1059,FAIL
1060,EXC
1061,FAIL
1062,LIVE
1063,EXC
1064,FAIL
1065,FAIL
1066,FAIL
1067,FAIL
1068,FAIL
1069,FAIL
1070,EXC
1071,EXC
1072,FAIL
1073,EXC
1074,FAIL
1075,FAIL
1076,EXC
1077,EXC
1078,FAIL
1079,FAIL
1080,EXC
1081,LIVE
1082,EXC
1083,FAIL
1084,FAIL
1085,FAIL
1086,EXC
1087,LIVE
1088,EXC
1089,FAIL
1090,FAIL
1091,FAIL
1092,EXC
1093,FAIL
1094,EXC
1095,LIVE
1096,EXC
1097,FAIL
1098,FAIL
1099,EXC
1100,FAIL
1101,FAIL
1102,FAIL
1103,FAIL
1104,EXC
1105,EXC
1106,LIVE
1107,LIVE
1108,EXC
1109,LIVE
1110,LIVE
1111,LIVE
1112,EXC
1113,FAIL
1114,FAIL
1115,FAIL
1116,LIVE
1117,EXC
1118,FAIL
1119,FAIL
1120,FAIL
1121,FAIL
1122,FAIL
1123,FAIL
1124,LIVE
1125,FAIL
1126,LIVE
1127,EXC
1128,FAIL
1129,FAIL
1130,FAIL
1131,EXC
1132,FAIL
1133,LIVE
1134,EXC
1135,FAIL
1136,FAIL
1137,FAIL
1138,EXC
1139,EXC
1140,EXC
1141,EXC
1142,LIVE
1143,EXC
1144,EXC
1145,FAIL
1146,FAIL
1147,FAIL
1148,FAIL
1149,FAIL
1150,FAIL
1151,EXC
1152,FAIL
1153,FAIL
1154,FAIL
1155,FAIL
1156,FAIL
1157,FAIL
1158,FAIL
1159,FAIL
1160,EXC
1161,FAIL
1162,EXC
1163,EXC
1164,FAIL
1165,EXC
1166,EXC
1167,EXC
1168,EXC
1169,EXC
1170,EXC
1171,EXC
1172,FAIL
1173,FAIL
1174,LIVE
1175,FAIL
1176,FAIL
1177,FAIL
1178,FAIL
1179,LIVE
1180,EXC
1181,FAIL
1182,FAIL
1183,FAIL
1184,EXC
1185,FAIL
1186,FAIL
1187,FAIL
1188,FAIL
1189,FAIL
1190,FAIL
1191,FAIL
1192,LIVE
1193,EXC
1194,FAIL
1195,FAIL
1196,FAIL
1197,EXC
1198,FAIL
1199,FAIL
1200,FAIL
1201,FAIL
1202,FAIL
1203,FAIL
1204,FAIL
1205,FAIL
1206,EXC
1207,LIVE
1208,EXC
1209,FAIL
1210,FAIL
1211,FAIL
1212,LIVE
1213,EXC
1214,FAIL
1215,FAIL
1216,FAIL
1217,FAIL
1218,FAIL
1219,FAIL
1220,FAIL
1221,LIVE
1222,EXC
1223,FAIL
1224,FAIL
1225,FAIL
1226,FAIL
1227,FAIL
1228,FAIL
