MutantNo,[FAIL | TIME | EXC | LIVE]
156,FAIL
157,FAIL
158,FAIL
159,EXC
160,FAIL
161,FAIL
162,EXC
163,FAIL
164,EXC
165,EXC
166,FAIL
167,FAIL
168,EXC
169,FAIL
170,EXC
171,EXC
172,FAIL
173,FAIL
174,EXC
175,FAIL
176,EXC
177,EXC
178,EXC
179,EXC
180,EXC
181,FAIL
182,FAIL
183,FAIL
184,FAIL
185,FAIL
186,FAIL
187,LIVE
188,LIVE
189,FAIL
190,FAIL
191,FAIL
192,FAIL
193,FAIL
194,FAIL
195,FAIL
196,LIVE
197,FAIL
198,EXC
199,FAIL
200,FAIL
201,EXC
202,FAIL
203,FAIL
204,LIVE
205,FAIL
206,FAIL
207,FAIL
208,FAIL
209,LIVE
210,LIVE
211,FAIL
212,FAIL
213,FAIL
214,FAIL
215,FAIL
216,FAIL
217,FAIL
218,LIVE
219,FAIL
220,FAIL
221,FAIL
222,FAIL
223,FAIL
224,FAIL
225,FAIL
226,FAIL
227,FAIL
228,FAIL
229,FAIL
230,EXC
231,FAIL
232,FAIL
233,EXC
234,FAIL
235,FAIL
236,LIVE
237,FAIL
238,FAIL
239,FAIL
240,FAIL
241,LIVE
242,LIVE
243,FAIL
244,FAIL
245,FAIL
246,FAIL
247,FAIL
248,FAIL
249,FAIL
250,LIVE
251,FAIL
252,FAIL
253,FAIL
254,FAIL
255,FAIL
256,FAIL
257,FAIL
258,FAIL
259,FAIL
260,FAIL
261,FAIL
262,EXC
263,FAIL
264,FAIL
265,EXC
266,FAIL
267,FAIL
268,LIVE
269,LIVE
270,FAIL
271,FAIL
272,LIVE
273,FAIL
274,EXC
275,LIVE
276,EXC
277,EXC
278,EXC
279,EXC
280,LIVE
281,EXC
282,EXC
283,FAIL
284,FAIL
285,EXC
286,FAIL
287,LIVE
288,FAIL
289,FAIL
290,LIVE
291,FAIL
292,FAIL
293,FAIL
294,FAIL
295,FAIL
296,LIVE
297,FAIL
298,FAIL
299,FAIL
300,FAIL
301,LIVE
302,FAIL
303,FAIL
304,FAIL
305,LIVE
306,FAIL
307,FAIL
308,FAIL
309,FAIL
310,FAIL
311,FAIL
312,FAIL
313,FAIL
314,FAIL
315,FAIL
316,FAIL
317,FAIL
318,FAIL
319,FAIL
320,LIVE
321,LIVE
322,LIVE
323,LIVE
324,LIVE
325,FAIL
326,FAIL
327,FAIL
328,FAIL
329,FAIL
330,FAIL
331,FAIL
332,FAIL
333,FAIL
334,EXC
335,EXC
336,FAIL
337,FAIL
338,FAIL
339,LIVE
340,LIVE
341,FAIL
342,EXC
343,EXC
344,LIVE
345,FAIL
346,FAIL
347,FAIL
348,FAIL
349,FAIL
350,FAIL
351,FAIL
352,FAIL
353,FAIL
354,FAIL
355,FAIL
356,FAIL
357,FAIL
358,FAIL
359,FAIL
360,FAIL
361,FAIL
362,FAIL
363,FAIL
364,FAIL
365,FAIL
366,FAIL
367,FAIL
368,FAIL
369,FAIL
370,EXC
371,EXC
372,LIVE
373,FAIL
374,FAIL
375,FAIL
376,FAIL
377,FAIL
378,FAIL
379,FAIL
380,FAIL
381,FAIL
382,FAIL
383,FAIL
384,FAIL
385,FAIL
386,FAIL
387,FAIL
388,FAIL
389,FAIL
390,FAIL
391,FAIL
392,FAIL
393,FAIL
394,EXC
395,EXC
396,EXC
397,EXC
398,EXC
399,EXC
400,EXC
401,FAIL
402,FAIL
403,EXC
404,FAIL
405,EXC
406,FAIL
407,FAIL
408,EXC
409,EXC
410,FAIL
411,FAIL
412,FAIL
413,FAIL
414,FAIL
415,FAIL
416,FAIL
417,FAIL
418,FAIL
419,FAIL
420,FAIL
421,FAIL
422,LIVE
423,FAIL
424,EXC
425,EXC
426,EXC
427,EXC
428,FAIL
429,FAIL
430,FAIL
431,FAIL
432,FAIL
433,EXC
434,FAIL
435,LIVE
436,EXC
437,EXC
438,FAIL
439,FAIL
440,FAIL
441,LIVE
442,FAIL
443,LIVE
444,FAIL
445,LIVE
446,FAIL
447,FAIL
448,FAIL
449,EXC
450,EXC
451,FAIL
452,FAIL
453,FAIL
454,FAIL
455,FAIL
456,FAIL
457,FAIL
458,FAIL
459,FAIL
460,FAIL
461,FAIL
462,FAIL
463,FAIL
464,FAIL
465,FAIL
466,FAIL
467,FAIL
468,FAIL
469,FAIL
470,FAIL
471,FAIL
472,FAIL
473,FAIL
474,FAIL
475,LIVE
476,LIVE
477,TIME
478,TIME
479,TIME
480,TIME
481,TIME
482,TIME
483,LIVE
487,TIME
488,TIME
489,TIME
490,TIME
491,TIME
492,TIME
493,TIME
494,LIVE
495,TIME
496,LIVE
497,TIME
498,TIME
499,FAIL
500,FAIL
501,TIME
502,TIME
503,FAIL
504,TIME
505,FAIL
506,FAIL
507,TIME
508,TIME
509,FAIL
510,TIME
511,LIVE
512,EXC
513,FAIL
514,FAIL
515,FAIL
516,FAIL
517,FAIL
518,FAIL
519,FAIL
520,FAIL
521,FAIL
522,FAIL
523,FAIL
524,FAIL
525,FAIL
526,FAIL
527,FAIL
528,FAIL
529,FAIL
530,FAIL
531,FAIL
532,FAIL
533,FAIL
534,FAIL
535,FAIL
536,FAIL
537,FAIL
538,FAIL
539,FAIL
540,FAIL
541,FAIL
542,FAIL
543,FAIL
544,FAIL
545,FAIL
546,FAIL
547,FAIL
548,FAIL
549,FAIL
550,FAIL
551,FAIL
552,FAIL
553,FAIL
554,FAIL
555,FAIL
556,FAIL
557,FAIL
558,FAIL
559,FAIL
560,FAIL
561,FAIL
562,FAIL
563,FAIL
564,FAIL
565,FAIL
566,FAIL
567,LIVE
568,FAIL
569,FAIL
570,FAIL
571,FAIL
572,FAIL
583,LIVE
584,FAIL
585,FAIL
586,FAIL
587,EXC
588,FAIL
589,FAIL
590,FAIL
591,FAIL
592,FAIL
593,FAIL
594,EXC
595,FAIL
596,FAIL
597,FAIL
