MutantNo,[FAIL | TIME | EXC | LIVE]
157,FAIL
158,FAIL
159,EXC
160,EXC
161,EXC
162,EXC
163,EXC
164,FAIL
165,FAIL
166,FAIL
167,FAIL
168,FAIL
169,FAIL
170,FAIL
171,FAIL
172,LIVE
173,FAIL
174,FAIL
175,FAIL
176,LIVE
177,FAIL
178,FAIL
179,FAIL
180,FAIL
181,FAIL
182,FAIL
183,FAIL
184,LIVE
185,FAIL
186,FAIL
187,FAIL
188,FAIL
189,FAIL
190,FAIL
191,LIVE
192,FAIL
193,FAIL
194,FAIL
195,LIVE
196,FAIL
197,FAIL
198,FAIL
199,FAIL
200,FAIL
201,FAIL
202,FAIL
203,FAIL
204,FAIL
205,FAIL
206,FAIL
207,FAIL
208,FAIL
209,FAIL
210,FAIL
211,FAIL
212,FAIL
213,LIVE
214,FAIL
215,FAIL
216,FAIL
217,FAIL
218,FAIL
219,FAIL
220,LIVE
221,FAIL
222,FAIL
223,FAIL
224,LIVE
225,FAIL
226,FAIL
227,FAIL
228,FAIL
229,FAIL
230,FAIL
231,FAIL
232,FAIL
233,FAIL
234,FAIL
235,FAIL
236,FAIL
237,FAIL
238,FAIL
239,FAIL
240,FAIL
241,FAIL
242,LIVE
243,LIVE
244,FAIL
245,FAIL
246,LIVE
247,FAIL
248,EXC
249,LIVE
250,EXC
251,EXC
252,EXC
253,EXC
254,LIVE
255,EXC
256,EXC
257,FAIL
258,FAIL
259,EXC
260,FAIL
261,FAIL
262,FAIL
263,FAIL
264,FAIL
265,LIVE
266,FAIL
267,FAIL
268,FAIL
269,LIVE
270,LIVE
271,FAIL
272,FAIL
273,FAIL
274,FAIL
281,EXC
282,EXC
283,FAIL
284,FAIL
285,FAIL
286,LIVE
287,LIVE
288,FAIL
289,EXC
290,EXC
291,LIVE
292,FAIL
293,FAIL
294,FAIL
295,FAIL
296,FAIL
297,FAIL
298,FAIL
299,FAIL
300,FAIL
301,FAIL
302,FAIL
303,FAIL
304,LIVE
305,FAIL
306,FAIL
307,FAIL
308,FAIL
309,FAIL
310,FAIL
311,FAIL
312,LIVE
313,FAIL
314,FAIL
315,FAIL
316,FAIL
317,EXC
318,EXC
319,LIVE
320,FAIL
321,FAIL
322,FAIL
323,FAIL
324,FAIL
325,FAIL
326,LIVE
327,FAIL
328,FAIL
329,FAIL
330,FAIL
331,FAIL
332,FAIL
333,FAIL
334,LIVE
335,FAIL
336,FAIL
337,FAIL
338,FAIL
339,FAIL
340,FAIL
341,EXC
342,EXC
343,EXC
344,EXC
345,EXC
346,EXC
347,EXC
348,FAIL
349,FAIL
350,EXC
351,FAIL
352,EXC
353,FAIL
354,LIVE
355,EXC
356,EXC
357,FAIL
358,FAIL
359,FAIL
360,FAIL
361,FAIL
362,FAIL
363,LIVE
364,FAIL
365,FAIL
366,FAIL
367,FAIL
368,FAIL
369,LIVE
370,FAIL
371,FAIL
372,EXC
373,FAIL
374,EXC
375,FAIL
376,FAIL
377,FAIL
378,FAIL
379,FAIL
380,EXC
381,FAIL
382,LIVE
383,EXC
384,EXC
385,FAIL
386,FAIL
387,FAIL
388,LIVE
389,FAIL
390,LIVE
391,FAIL
392,LIVE
393,FAIL
394,FAIL
395,FAIL
396,EXC
397,EXC
398,FAIL
399,FAIL
400,FAIL
401,FAIL
402,FAIL
403,FAIL
404,FAIL
405,FAIL
406,FAIL
407,FAIL
408,FAIL
409,FAIL
410,FAIL
411,FAIL
412,FAIL
413,FAIL
414,FAIL
415,FAIL
416,FAIL
417,FAIL
418,FAIL
419,FAIL
420,FAIL
421,FAIL
422,LIVE
423,LIVE
424,TIME
425,TIME
426,TIME
427,TIME
428,TIME
429,FAIL
430,LIVE
434,TIME
435,TIME
436,TIME
437,TIME
438,LIVE
439,TIME
440,TIME
441,LIVE
442,TIME
443,TIME
444,TIME
445,TIME
446,FAIL
447,FAIL
448,TIME
449,TIME
450,FAIL
451,TIME
452,FAIL
453,FAIL
454,TIME
455,TIME
456,FAIL
457,TIME
458,TIME
459,FAIL
460,FAIL
461,FAIL
462,FAIL
463,EXC
464,FAIL
465,FAIL
466,FAIL
