MutantNo,[FAIL | TIME | EXC | LIVE]
163,TIME
164,LIVE
165,FAIL
166,EXC
167,FAIL
168,LIVE
169,FAIL
170,EXC
171,FAIL
172,EXC
173,EXC
174,EXC
175,EXC
176,FAIL
177,LIVE
178,FAIL
179,EXC
180,LIVE
181,FAIL
182,LIVE
183,EXC
184,FAIL
185,LIVE
186,EXC
187,FAIL
188,LIVE
189,FAIL
190,FAIL
191,EXC
192,FAIL
193,FAIL
194,FAIL
195,FAIL
196,EXC
197,FAIL
198,LIVE
199,LIVE
200,LIVE
201,LIVE
202,FAIL
203,FAIL
204,FAIL
205,LIVE
206,LIVE
207,FAIL
208,LIVE
209,LIVE
216,LIVE
217,LIVE
218,FAIL
219,LIVE
220,FAIL
221,FAIL
222,FAIL
223,FAIL
224,FAIL
225,FAIL
226,FAIL
227,FAIL
228,FAIL
229,FAIL
230,FAIL
231,FAIL
232,FAIL
233,FAIL
234,LIVE
235,FAIL
236,FAIL
237,FAIL
238,FAIL
239,FAIL
240,FAIL
241,FAIL
242,FAIL
243,FAIL
244,FAIL
245,FAIL
246,FAIL
247,LIVE
248,FAIL
249,FAIL
250,FAIL
251,FAIL
252,LIVE
253,LIVE
254,FAIL
255,EXC
256,FAIL
257,LIVE
258,FAIL
259,FAIL
260,FAIL
261,LIVE
262,LIVE
263,LIVE
264,LIVE
265,LIVE
266,LIVE
267,LIVE
268,LIVE
269,LIVE
270,EXC
271,LIVE
272,LIVE
273,EXC
274,FAIL
275,LIVE
276,LIVE
277,FAIL
278,FAIL
279,LIVE
280,LIVE
281,LIVE
282,LIVE
283,EXC
284,FAIL
285,FAIL
286,FAIL
287,FAIL
288,FAIL
289,FAIL
290,FAIL
291,LIVE
292,FAIL
293,FAIL
294,FAIL
295,FAIL
296,FAIL
297,FAIL
298,FAIL
299,FAIL
300,LIVE
301,FAIL
302,FAIL
303,FAIL
304,FAIL
305,EXC
306,FAIL
307,FAIL
308,FAIL
309,FAIL
310,LIVE
311,FAIL
312,FAIL
313,FAIL
314,FAIL
315,FAIL
316,FAIL
317,LIVE
318,LIVE
319,LIVE
320,LIVE
321,EXC
322,LIVE
323,FAIL
324,FAIL
325,FAIL
326,EXC
327,FAIL
328,FAIL
329,FAIL
330,FAIL
331,FAIL
332,FAIL
333,FAIL
334,FAIL
335,FAIL
336,LIVE
337,LIVE
338,FAIL
339,LIVE
340,EXC
341,EXC
342,EXC
343,EXC
344,FAIL
345,EXC
346,EXC
347,FAIL
348,EXC
349,EXC
350,FAIL
351,FAIL
352,FAIL
353,EXC
354,FAIL
355,FAIL
356,FAIL
357,FAIL
358,LIVE
359,FAIL
360,FAIL
361,FAIL
362,FAIL
363,LIVE
364,LIVE
365,LIVE
366,LIVE
367,FAIL
368,FAIL
369,FAIL
370,FAIL
371,FAIL
372,FAIL
373,FAIL
374,FAIL
375,FAIL
376,EXC
377,FAIL
378,FAIL
379,EXC
380,EXC
381,FAIL
382,FAIL
383,EXC
384,FAIL
385,FAIL
386,FAIL
387,FAIL
388,EXC
389,EXC
390,EXC
391,EXC
392,EXC
393,LIVE
394,FAIL
395,FAIL
396,FAIL
397,FAIL
398,FAIL
399,FAIL
400,FAIL
401,FAIL
402,FAIL
403,FAIL
404,EXC
405,EXC
406,EXC
407,EXC
408,LIVE
409,FAIL
410,FAIL
411,FAIL
412,FAIL
413,LIVE
414,LIVE
415,EXC
416,EXC
417,LIVE
418,EXC
419,EXC
420,EXC
421,EXC
422,EXC
423,LIVE
424,LIVE
425,EXC
426,FAIL
427,EXC
428,LIVE
429,EXC
430,EXC
431,FAIL
432,LIVE
433,EXC
434,FAIL
435,EXC
436,LIVE
437,LIVE
438,EXC
439,LIVE
440,LIVE
441,LIVE
442,EXC
443,LIVE
444,LIVE
445,EXC
446,LIVE
447,LIVE
448,LIVE
449,LIVE
450,EXC
451,FAIL
452,FAIL
453,FAIL
454,FAIL
455,EXC
456,FAIL
457,FAIL
458,FAIL
459,FAIL
460,FAIL
461,LIVE
462,FAIL
463,FAIL
464,FAIL
465,LIVE
466,LIVE
467,LIVE
468,FAIL
469,LIVE
471,FAIL
